SER_A,SER_C,SER_D,SER_E,SER_F,SER_G,SER_H,SER_I,SER_K,SER_L,SER_M,SER_N,SER_P,SER_Q,SER_R,SER_S,SER_T,SER_V,SER_W,SER_Y,Labels
0.5268389662027834,0.875717017208413,0.504424778761062,0.3378640776699029,0.6982543640897756,0.7132075471698113,0.6228070175438597,0.5209302325581395,0.44038461538461543,0.26862745098039215,0.6962025316455697,0.6058823529411764,0.6586826347305389,0.3542116630669547,0.5404858299595142,0.5113207547169811,0.5572815533980583,0.494407158836689,0.6430868167202572,0.7234636871508381,nonDRNA
0.35984095427435386,0.9541108986615678,0.4535398230088496,0.5805825242718448,0.5236907730673317,0.4584905660377359,0.7105263157894737,0.4604651162790697,0.7230769230769231,0.3784313725490196,0.610126582278481,0.6078431372549019,0.5209580838323353,0.550755939524838,0.6882591093117408,0.46981132075471693,0.47961165048543686,0.4161073825503356,0.6816720257234726,0.4888268156424581,nonDRNA
0.5248508946322068,0.7590822179732314,0.834070796460177,0.7553398058252427,0.5311720698254364,0.4207547169811321,0.7807017543859649,0.4441860465116279,0.6038461538461539,0.311764705882353,0.6253164556962025,0.44705882352941184,0.7045908183632734,0.48380129589632836,0.9129554655870445,0.22264150943396235,0.47961165048543686,0.46532438478747207,0.5241157556270096,0.6480446927374302,nonDRNA
0.441351888667992,0.8068833652007649,0.672566371681416,0.8038834951456311,0.685785536159601,0.4452830188679246,0.6315789473684211,0.4116279069767442,0.5730769230769232,0.3549019607843137,0.5746835443037974,0.3333333333333333,0.6646706586826346,0.6371490280777539,0.7955465587044535,0.5226415094339623,0.283495145631068,0.40268456375838924,0.8617363344051447,0.5307262569832402,nonDRNA
0.5984095427435387,0.8489483747609943,0.42920353982300885,0.4097087378640777,0.5536159600997507,0.5377358490566038,0.6988304093567252,0.38604651162790693,0.4365384615384616,0.319607843137255,0.7113924050632912,0.5470588235294118,0.7524950099800399,0.613390928725702,0.5748987854251013,0.4169811320754717,0.7592233009708738,0.3445190156599553,0.8295819935691319,0.5251396648044693,nonDRNA
0.49502982107355864,0.8451242829827915,0.6991150442477876,0.5728155339805826,0.5486284289276808,0.5207547169811321,0.4707602339181287,0.6837209302325581,0.4,0.44117647058823534,0.6556962025316455,0.5686274509803922,0.7285429141716566,0.8250539956803455,0.19230769230769226,0.5207547169811321,0.5067961165048543,0.2460850111856823,0.7395498392282958,0.7737430167597765,RNA
0.3558648111332008,1.0,0.6504424778761063,0.6349514563106796,0.6583541147132169,0.5226415094339623,0.8742690058479533,0.3023255813953489,0.6749999999999999,0.42352941176470593,0.7746835443037976,0.5490196078431373,0.4810379241516966,0.4686825053995681,0.6578947368421052,0.4566037735849057,0.4679611650485437,0.3713646532438478,0.8070739549839229,0.25139664804469264,nonDRNA
0.4612326043737574,0.7476099426386233,0.48672566371681414,0.47378640776699027,0.5336658354114714,0.6113207547169812,0.6140350877192983,0.5209302325581395,0.4365384615384616,0.30784313725490203,0.8025316455696202,0.5607843137254902,0.5209580838323353,0.6198704103671707,0.5465587044534413,0.5622641509433963,0.7436893203883496,0.3445190156599553,0.797427652733119,0.4525139664804469,nonDRNA
0.5347912524850895,0.6806883365200764,0.4535398230088496,0.6135922330097088,0.6059850374064838,0.5339622641509434,0.5380116959064328,0.39767441860465114,0.55,0.34705882352941175,0.6430379746835443,0.6098039215686274,0.6187624750499002,0.42764578833693306,0.4757085020242915,0.43584905660377365,0.6601941747572816,0.4630872483221477,0.8778135048231512,0.6340782122905028,nonDRNA
0.37773359840954274,0.722753346080306,0.38716814159292035,0.4368932038834952,0.43640897755610975,0.5867924528301888,0.7076023391812866,0.355813953488372,0.4192307692307693,0.44509803921568636,0.6582278481012658,0.6215686274509804,0.8542914171656687,0.6220302375809935,0.5566801619433199,0.6037735849056605,0.5300970873786408,0.494407158836689,0.8135048231511254,0.5111731843575419,nonDRNA
0.3956262425447316,0.887189292543021,0.5132743362831859,0.3592233009708738,0.4812967581047382,0.39433962264150946,0.5116959064327485,0.6116279069767442,0.6519230769230769,0.5686274509803922,0.7443037974683545,0.7019607843137254,0.4111776447105789,0.7429805615550756,0.4412955465587044,0.7433962264150943,0.5728155339805826,0.407158836689038,0.617363344051447,0.28770949720670386,nonDRNA
0.5407554671968191,0.6577437858508605,0.497787610619469,0.5825242718446603,0.47381546134663344,0.4018867924528302,0.5818713450292399,0.5093023255813953,0.5711538461538462,0.4274509803921569,0.7924050632911392,0.6686274509803921,0.48502994011976047,0.6781857451403889,0.6781376518218623,0.4735849056603773,0.43883495145631074,0.4563758389261745,0.6495176848874599,0.4245810055865922,nonDRNA
0.510934393638171,0.9005736137667304,0.3539823008849558,0.4699029126213592,0.6284289276807979,0.47547169811320755,0.6052631578947368,0.4906976744186046,0.6134615384615385,0.3823529411764706,0.718987341772152,0.6196078431372549,0.4610778443113772,0.5896328293736501,0.6396761133603239,0.5603773584905661,0.45436893203883494,0.3467561521252797,0.7717041800643086,0.5837988826815642,nonDRNA
0.3757455268389662,1.0,0.07522123893805316,0.22135922330097085,0.6583541147132169,0.6566037735849057,1.0,0.4046511627906976,0.5730769230769232,0.3843137254901961,0.5392405063291139,0.7313725490196078,1.0,0.6069114470842333,0.7226720647773279,0.6566037735849057,0.6466019417475728,0.19015659955257275,1.0,0.7737430167597765,nonDRNA
0.489065606361829,0.7017208413001912,0.3716814159292036,0.46213592233009704,0.47381546134663344,0.6188679245283019,0.5730994152046784,0.4023255813953488,0.4538461538461539,0.4823529411764706,0.579746835443038,0.6568627450980392,0.7085828343313373,0.7840172786177105,0.6255060728744939,0.5716981132075473,0.5145631067961165,0.3243847874720358,0.7202572347266881,0.38826815642458096,nonDRNA
0.31212723658051694,1.0,0.5508849557522124,0.3398058252427184,0.7231920199501247,0.5,0.716374269005848,0.34883720930232553,0.36923076923076925,0.3686274509803921,0.6860759493670886,0.684313725490196,0.6147704590818364,0.8596112311015118,0.5688259109311742,0.6962264150943396,0.6660194174757282,0.17673378076062643,0.8488745980707396,0.6899441340782123,nonDRNA
0.58051689860835,0.8546845124282982,0.6084070796460177,0.4038834951456311,0.6633416458852868,0.4207547169811321,0.6374269005847953,0.2744186046511628,0.4173076923076923,0.4333333333333334,0.6759493670886076,0.6588235294117647,0.5588822355289421,0.47516198704103674,0.5566801619433199,0.6660377358490567,0.5864077669902913,0.4988814317673378,0.5241157556270096,0.5223463687150838,DNA
0.18687872763419489,1.0,0.39159292035398224,0.6427184466019418,0.6458852867830424,0.4433962264150944,0.9269005847953216,0.7558139534883721,0.40769230769230774,0.6019607843137255,0.8050632911392405,0.7,0.7405189620758483,0.7451403887688985,0.9089068825910932,0.4301886792452831,0.1378640776699029,0.36912751677852357,0.8006430868167203,0.541899441340782,nonDRNA
0.22664015904572563,1.0,0.497787610619469,0.6097087378640776,0.6932668329177057,0.37735849056603776,0.5906432748538012,0.4441860465116279,0.49615384615384617,0.46470588235294114,0.6025316455696202,0.7588235294117647,0.7924151696606787,0.6609071274298057,0.7165991902834008,0.5264150943396226,0.4310679611650486,0.28187919463087246,0.8874598070739551,0.40223463687150834,nonDRNA
0.3836978131212724,0.9636711281070746,0.5973451327433629,0.5029126213592233,0.5635910224438904,0.4320754716981133,0.4883040935672515,0.786046511627907,0.6903846153846154,0.18039215686274515,0.6126582278481013,0.7647058823529412,0.35528942115768464,0.6522678185745141,0.42914979757085026,0.6830188679245283,0.6194174757281553,0.35794183445190164,0.7395498392282958,0.6899441340782123,nonDRNA
0.3538767395626242,0.9063097514340345,0.5973451327433629,0.6912621359223301,0.47630922693266836,0.4301886792452831,0.8187134502923977,0.49534883720930234,0.7096153846153845,0.407843137254902,0.7848101265822784,0.43725490196078437,0.6367265469061877,0.46436285097192226,0.6153846153846154,0.5773584905660378,0.35339805825242715,0.4720357941834452,0.8006430868167203,0.27374301675977647,nonDRNA
0.3518886679920477,0.8451242829827915,0.336283185840708,0.537864077669903,0.30673316708229426,0.5509433962264151,0.7192982456140351,0.5302325581395348,0.65,0.3862745098039216,0.5670886075949367,0.6862745098039215,0.4451097804391217,0.5853131749460043,0.5728744939271255,0.6377358490566037,0.5708737864077671,0.5480984340044742,0.6463022508038586,0.5223463687150838,nonDRNA
0.5268389662027834,0.8260038240917783,0.41814159292035397,0.5922330097087379,0.5361596009975063,0.4283018867924529,0.6374269005847953,0.4325581395348837,0.5057692307692307,0.34705882352941175,0.739240506329114,0.6196078431372549,0.5129740518962076,0.6155507559395249,0.728744939271255,0.4584905660377359,0.5650485436893204,0.5480984340044742,0.6366559485530547,0.33519553072625696,nonDRNA
0.2922465208747515,0.8336520076481836,0.3650442477876107,0.8310679611650487,0.4139650872817956,0.5566037735849058,0.26023391812865504,0.7976744186046512,0.44807692307692315,0.2784313725490196,1.0,0.8294117647058824,0.530938123752495,0.8120950323974082,0.7611336032388664,0.4584905660377359,0.3572815533980582,0.3937360178970917,0.8360128617363345,0.5921787709497207,nonDRNA
0.46719681908548705,0.8776290630975143,0.4247787610619469,0.4097087378640777,0.36907730673316713,0.5226415094339623,0.4736842105263159,0.513953488372093,0.5634615384615386,0.3549019607843137,0.6582278481012658,0.6470588235294118,0.5828343313373254,0.5680345572354212,0.6153846153846154,0.6415094339622641,0.5941747572815534,0.49217002237136465,0.6495176848874599,0.44134078212290495,nonDRNA
0.4174950298210736,0.8546845124282982,0.4314159292035398,0.43883495145631074,0.7880299251870324,0.3641509433962264,0.7777777777777778,0.34883720930232553,0.525,0.41568627450980394,0.6962025316455697,0.6509803921568628,0.49700598802395207,0.6025917926565875,0.5546558704453441,0.3641509433962264,0.5844660194174758,0.6331096196868009,0.897106109324759,0.7625698324022345,nonDRNA
0.4552683896620278,0.7170172084130019,0.7345132743362832,0.6485436893203884,0.6533665835411471,0.4415094339622642,0.7748538011695906,0.5441860465116278,0.6230769230769231,0.46274509803921565,0.749367088607595,0.676470588235294,0.16367265469061879,0.5593952483801296,0.4817813765182186,0.539622641509434,0.537864077669903,0.41387024608501116,0.5241157556270096,0.611731843575419,nonDRNA
0.34791252485089463,0.7954110898661568,0.5508849557522124,0.5398058252427185,0.47381546134663344,0.5075471698113208,0.5760233918128655,0.7232558139534884,0.6769230769230768,0.27450980392156865,0.7569620253164557,0.6784313725490195,0.4590818363273453,0.5788336933045356,0.48582995951417,0.449056603773585,0.6135922330097088,0.4317673378076063,0.6559485530546624,0.6229050279329609,nonDRNA
0.47713717693836977,0.847036328871893,0.2234513274336284,0.6000000000000001,0.5511221945137158,0.5660377358490567,0.5584795321637427,0.46511627906976744,0.8076923076923077,0.2843137254901961,0.5113924050632912,0.6745098039215686,0.5409181636726548,0.6112311015118791,0.4068825910931174,0.6113207547169812,0.6776699029126213,0.5973154362416108,0.5144694533762058,0.38826815642458096,nonDRNA
0.2763419483101392,0.8833652007648184,0.5929203539823009,0.541747572815534,0.371571072319202,0.5358490566037736,0.7660818713450293,0.6023255813953489,0.7807692307692308,0.25098039215686274,0.6,0.7764705882352941,0.4590818363273453,0.6393088552915768,0.3765182186234818,0.609433962264151,0.6116504854368932,0.3489932885906041,0.6688102893890676,0.6815642458100559,nonDRNA
0.4612326043737574,0.8145315487571703,0.6415929203539824,0.46213592233009704,0.57356608478803,0.37924528301886795,0.716374269005848,0.7465116279069768,0.7480769230769231,0.20196078431372555,0.7240506329113925,0.5803921568627451,0.4331337325349302,0.591792656587473,0.5829959514170041,0.4415094339622642,0.6000000000000001,0.5212527964205816,0.4212218649517685,0.729050279329609,nonDRNA
0.6023856858846919,0.7667304015296367,0.3429203539823009,0.5941747572815534,0.5785536159600998,0.45283018867924535,0.5701754385964913,0.45116279069767445,0.5307692307692308,0.3784313725490196,0.5443037974683544,0.6686274509803921,0.6207584830339321,0.509719222462203,0.5587044534412956,0.588679245283019,0.5592233009708738,0.4004474272930649,0.6945337620578778,0.4692737430167597,nonDRNA
0.36779324055666,0.7801147227533461,0.5796460176991151,0.6310679611650486,0.713216957605985,0.4,0.5467836257309941,0.48604651162790696,0.38846153846153847,0.7745098039215687,0.7088607594936709,0.8666666666666667,0.5049900199600799,0.5896328293736501,0.8623481781376519,0.4830188679245283,0.30873786407766995,0.1655480984340045,0.7813504823151125,0.5670391061452514,nonDRNA
0.31013916500994043,0.7552581261950286,0.5221238938053098,0.6757281553398058,0.5411471321695761,0.3622641509433962,0.6257309941520468,0.7023255813953488,0.6788461538461538,0.5058823529411764,0.7316455696202532,0.5607843137254902,0.4111776447105789,0.7235421166306696,0.5465587044534413,0.4641509433962265,0.5106796116504855,0.3914988814317673,0.49196141479099675,0.6424581005586592,nonDRNA
0.33598409542743535,0.7686424474187381,0.3716814159292036,0.41359223300970877,0.6209476309226933,0.4415094339622642,0.584795321637427,0.541860465116279,0.7076923076923076,0.39803921568627454,0.6151898734177216,0.8607843137254901,0.5888223552894213,0.6933045356371491,0.41295546558704455,0.6283018867924528,0.5398058252427185,0.4228187919463087,0.5787781350482315,0.5754189944134078,nonDRNA
0.2027833001988071,0.8929254302103251,0.3716814159292036,0.5262135922330098,0.5835411471321695,0.5283018867924528,0.6432748538011697,0.5511627906976744,0.8711538461538462,0.39215686274509803,0.7341772151898734,0.6098039215686274,0.5449101796407186,0.7192224622030238,0.340080971659919,0.6132075471698114,0.5359223300970875,0.41834451901565994,0.5594855305466238,0.7067039106145252,nonDRNA
0.5367793240556661,0.8432122370936902,0.41150442477876104,0.37281553398058254,0.655860349127182,0.4830188679245283,0.8070175438596491,0.24883720930232556,0.40384615384615385,0.3784313725490196,0.48101265822784817,0.6607843137254902,0.6766467065868262,0.8228941684665226,0.7469635627530364,0.46792452830188686,0.6427184466019418,0.4049217002237136,0.8456591639871383,0.4860335195530726,nonDRNA
0.6222664015904572,0.8374760994263862,0.4623893805309735,0.4213592233009709,0.5810473815461347,0.47735849056603774,0.7192982456140351,0.30697674418604654,0.5096153846153846,0.407843137254902,0.5746835443037974,0.6274509803921569,0.6067864271457085,0.5896328293736501,0.47368421052631576,0.5641509433962265,0.5048543689320388,0.4429530201342282,0.8392282958199357,0.5782122905027933,nonDRNA
0.2504970178926441,0.7915869980879542,0.5730088495575221,0.4485436893203884,0.7281795511221946,0.6603773584905661,0.4736842105263159,0.5511627906976744,0.6538461538461539,0.36470588235294116,0.5113924050632912,0.7254901960784313,0.6646706586826346,0.4881209503239741,0.4433198380566801,0.5924528301886793,0.5805825242718448,0.5167785234899329,0.4212218649517685,0.46089385474860334,nonDRNA
0.059642147117296276,0.9560229445506692,0.4336283185840708,0.7262135922330097,0.600997506234414,0.5169811320754717,0.7543859649122807,0.5651162790697675,0.4346153846153847,0.5392156862745099,0.569620253164557,0.6862745098039215,0.5768463073852296,0.654427645788337,0.7813765182186235,0.46792452830188686,0.6893203883495145,0.2684563758389262,0.819935691318328,0.6368715083798883,nonDRNA
0.2882703777335984,0.864244741873805,0.6969026548672567,0.8233009708737865,0.18453865336658357,0.360377358490566,0.8625730994152048,0.3930232558139535,0.7057692307692307,0.311764705882353,0.5746835443037974,0.7647058823529412,0.6087824351297405,0.6371490280777539,0.645748987854251,0.42452830188679247,0.5592233009708738,0.4049217002237136,0.5884244372990354,0.7458100558659219,nonDRNA
0.4333996023856859,0.8183556405353729,0.47123893805309736,0.45825242718446596,0.6059850374064838,0.4735849056603773,0.6228070175438597,0.3232558139534884,0.5826923076923077,0.4666666666666666,0.5113924050632912,0.6901960784313725,0.56686626746507,0.6781857451403889,0.5748987854251013,0.5226415094339623,0.48349514563106794,0.4809843400447427,0.77491961414791,0.46089385474860334,nonDRNA
0.34791252485089463,1.0,1.0,1.0,0.7231920199501247,1.0,1.0,0.33023255813953495,0.1942307692307693,0.6411764705882353,0.3924050632911393,0.2882352941176471,0.6347305389221557,0.37796976241900654,0.10526315789473682,0.7905660377358491,0.5339805825242718,1.0,0.4115755627009646,0.6899441340782123,RNA
0.3976143141153082,0.8413001912045889,0.4690265486725664,0.4699029126213592,0.7306733167082294,0.5566037735849058,0.7309941520467835,0.21860465116279063,0.4576923076923078,0.3686274509803921,0.7063291139240506,0.5921568627450982,0.7085828343313373,0.6997840172786177,0.5141700404858299,0.41320754716981134,0.5747572815533981,0.36912751677852357,0.9453376205787781,0.8519553072625698,nonDRNA
0.532803180914513,0.8986615678776291,0.5398230088495576,0.5339805825242718,0.45386533665835416,0.5207547169811321,0.5146198830409356,0.42093023255813955,0.4846153846153846,0.3549019607843137,0.579746835443038,0.6745098039215686,0.530938123752495,0.6565874730021599,0.5789473684210527,0.5377358490566038,0.5650485436893204,0.4205816554809843,0.7363344051446945,0.3603351955307262,nonDRNA
0.40159045725646125,0.864244741873805,0.5287610619469026,0.5009708737864078,0.4887780548628429,0.45471698113207554,0.5584795321637427,0.3,0.5461538461538462,0.36666666666666664,0.5924050632911393,0.5823529411764706,0.6427145708582834,0.695464362850972,0.6376518218623481,0.5547169811320756,0.5864077669902913,0.4250559284116331,0.9260450160771704,0.4748603351955307,nonDRNA
0.4711729622266401,0.9120458891013384,0.4823008849557522,0.3786407766990291,0.6109725685785536,0.4188679245283019,0.31578947368421056,0.25581395348837205,0.27884615384615385,0.5098039215686274,0.8835443037974684,0.6941176470588235,0.6047904191616766,0.900647948164147,1.0,0.558490566037736,0.5145631067961165,0.5167785234899329,1.0,0.30167597765363124,nonDRNA
0.6023856858846919,0.7418738049713193,0.5154867256637168,0.4213592233009709,0.5511221945137158,0.4641509433962265,0.5380116959064328,0.7465116279069768,0.2903846153846154,0.2392156862745098,0.6,0.4431372549019608,0.782435129740519,0.4535637149028078,0.6356275303643725,0.6226415094339622,0.6932038834951456,0.697986577181208,0.8520900321543409,0.4972067039106145,DNA
0.34791252485089463,0.8145315487571703,0.5597345132743363,0.5611650485436894,0.6408977556109725,0.38113207547169814,0.6578947368421053,0.5534883720930233,0.4538461538461539,0.4529411764705882,0.7037974683544304,0.7176470588235294,0.5888223552894213,0.5853131749460043,0.3279352226720647,0.5490566037735849,0.5495145631067961,0.494407158836689,0.6237942122186495,0.6480446927374302,RNA
0.42544731610337977,1.0,0.48451327433628316,0.5475728155339806,0.6932668329177057,0.5603773584905661,0.31871345029239767,0.616279069767442,0.49615384615384617,0.23529411764705882,0.6886075949367089,0.7588235294117647,1.0,0.5658747300215983,0.21052631578947364,0.5056603773584906,0.4912621359223301,0.4787472035794183,1.0,0.6564245810055865,RNA
0.5009940357852882,0.6290630975143403,0.6438053097345133,0.7398058252427184,0.45885286783042395,0.6188679245283019,0.6695906432748538,0.2837209302325581,0.7076923076923076,0.3843137254901961,0.569620253164557,0.5333333333333333,0.5249500998003992,0.7321814254859611,0.5910931174089068,0.449056603773585,0.41165048543689325,0.3713646532438478,0.6688102893890676,0.5251396648044693,nonDRNA
0.4095427435387674,0.7801147227533461,0.4314159292035398,0.6310679611650486,0.4039900249376559,0.3867924528301887,0.6637426900584796,0.4441860465116279,0.7519230769230769,0.4333333333333334,0.9291139240506329,0.49607843137254903,0.6007984031936128,0.7516198704103672,0.5161943319838057,0.4830188679245283,0.4854368932038835,0.407158836689038,0.6752411575562701,0.5335195530726257,nonDRNA
0.4174950298210736,0.5831739961759083,0.2212389380530974,0.4310679611650486,0.71571072319202,0.5377358490566038,0.804093567251462,0.3720930232558139,0.7807692307692308,0.4254901960784314,0.830379746835443,0.7764705882352941,0.626746506986028,0.470842332613391,0.8643724696356275,0.5377358490566038,0.3165048543689321,0.5123042505592841,1.0,0.39106145251396646,nonDRNA
0.3558648111332008,0.9158699808795412,0.42920353982300885,0.5145631067961165,0.5960099750623441,0.36792452830188677,0.7339181286549707,0.4930232558139535,0.5038461538461538,0.48039215686274506,0.6734177215189874,0.5882352941176472,0.6986027944111776,0.6976241900647948,0.631578947368421,0.6396226415094339,0.4310679611650486,0.19239373601789714,0.8585209003215435,0.6396648044692738,nonDRNA
0.3797216699801193,0.7323135755258126,0.5176991150442478,0.7980582524271845,0.4139650872817956,0.4603773584905661,0.8216374269005848,0.41860465116279066,0.8250000000000001,0.32156862745098047,0.8455696202531646,0.3764705882352941,0.656686626746507,0.5874730021598272,0.694331983805668,0.2660377358490566,0.4310679611650486,0.49217002237136465,0.9196141479099678,0.8770949720670391,nonDRNA
0.23856858846918488,0.8929254302103251,0.7101769911504425,0.5436893203883496,0.7581047381546135,0.4452830188679246,0.8362573099415205,1.0,0.5480769230769231,0.24901960784313726,0.6683544303797468,0.8098039215686275,0.44910179640718556,0.25917926565874727,0.37044534412955465,0.5566037735849058,0.687378640776699,0.5794183445190156,0.48231511254019294,0.729050279329609,RNA
0.5685884691848907,1.0,0.5619469026548672,0.49902912621359224,0.5810473815461347,0.5433962264150943,0.7690058479532164,0.23953488372093018,0.5673076923076924,0.4352941176470589,0.8405063291139241,0.49411764705882355,0.46906187624750495,0.7667386609071275,0.7550607287449392,0.4981132075471698,0.3650485436893204,0.4228187919463087,0.4598070739549839,0.3715083798882681,nonDRNA
0.5089463220675945,0.8011472275334608,0.4535398230088496,0.41553398058252433,0.5286783042394015,0.5716981132075473,0.6345029239766082,0.5255813953488372,0.44230769230769235,0.49019607843137253,0.5873417721518988,0.6294117647058823,0.6407185628742516,0.8272138228941684,0.5141700404858299,0.4641509433962265,0.5456310679611651,0.3266219239373602,0.6302250803858521,0.4497206703910614,nonDRNA
0.23260437375745524,1.0,1.0,1.0,0.7306733167082294,0.39433962264150946,0.47953216374269014,0.172093023255814,0.5480769230769231,0.37058823529411766,0.7265822784810128,0.6509803921568628,0.530938123752495,0.6155507559395249,1.0,0.6641509433962265,0.45436893203883494,0.20357941834451906,0.24437299035369778,0.6983240223463687,nonDRNA
0.4751491053677932,0.6328871892925431,0.5752212389380531,0.8660194174757282,0.28179551122194524,0.43396226415094347,0.5964912280701754,0.5534883720930233,0.5711538461538462,0.4823529411764706,0.8987341772151899,0.5627450980392157,0.5269461077844312,0.4038876889848812,0.5789473684210527,0.43396226415094347,0.44077669902912625,0.5704697986577181,0.49517684887459806,0.7374301675977655,nonDRNA
0.29821073558648115,1.0,0.5707964601769911,0.39029126213592236,0.6533665835411471,0.3509433962264152,0.5935672514619883,0.5116279069767442,0.6269230769230769,0.5294117647058824,0.8987341772151899,0.8137254901960785,0.4191616766467066,0.4535637149028078,0.3238866396761133,0.6037735849056605,0.7300970873786408,0.4630872483221477,0.6945337620578778,0.5558659217877094,DNA
0.4850894632206759,0.8910133843212237,0.497787610619469,0.7126213592233009,0.4064837905236908,0.3754716981132076,0.7134502923976608,0.6558139534883721,0.5634615384615386,0.4725490196078431,0.5873417721518988,0.4176470588235294,0.6207584830339321,0.6803455723542118,0.7327935222672065,0.5716981132075473,0.37281553398058254,0.49217002237136465,0.4758842443729903,0.2486033519553072,nonDRNA
0.5506958250497018,0.9311663479923519,0.40265486725663713,0.39417475728155343,0.4164588528678304,0.558490566037736,0.7046783625730995,0.4255813953488372,0.3826923076923077,0.3352941176470588,0.7443037974683545,0.6607843137254902,0.4391217564870259,0.7969762419006479,0.5991902834008097,0.6452830188679245,0.6737864077669903,0.43847874720357943,0.6302250803858521,0.43296089385474856,nonDRNA
0.25646123260437376,0.7915869980879542,0.4225663716814159,0.4077669902912622,0.7281795511221946,0.4849056603773585,0.8128654970760234,0.3651162790697674,0.5211538461538462,0.42352941176470593,0.7772151898734179,0.7470588235294118,0.8243512974051896,0.7213822894168467,0.3825910931174089,0.5075471698113208,0.4932038834951456,0.3646532438478748,0.7942122186495176,0.8966480446927375,nonDRNA
0.5129224652087475,0.9311663479923519,0.4070796460176991,0.37087378640776697,0.5037406483790524,0.5981132075471699,0.4590643274853802,0.35116279069767437,0.5653846153846155,0.2843137254901961,0.7544303797468355,0.6235294117647059,0.499001996007984,0.7062634989200864,0.597165991902834,0.6660377358490567,0.5728155339805826,0.4250559284116331,0.9356913183279743,0.4636871508379888,nonDRNA
0.09343936381709739,0.7992351816443595,0.44026548672566373,0.7242718446601941,0.4937655860349127,0.34150943396226424,0.3304093567251462,0.5953488372093023,0.43269230769230776,0.46078431372549017,0.8430379746835444,0.5509803921568628,0.7904191616766467,0.6933045356371491,0.7874493927125507,0.5679245283018869,0.796116504854369,0.48769574944071586,0.8006430868167203,0.5139664804469274,nonDRNA
0.5725646123260438,0.8852772466539197,0.5641592920353983,0.3378640776699029,0.48628428927680806,0.46792452830188686,0.6637426900584796,0.3,0.5557692307692308,0.42156862745098045,0.5974683544303797,0.5784313725490197,0.5389221556886228,0.613390928725702,0.6194331983805668,0.5490566037735849,0.6000000000000001,0.5592841163310962,0.6302250803858521,0.4497206703910614,nonDRNA
0.3976143141153082,1.0,0.7146017699115044,0.6135922330097088,0.6783042394014963,0.34150943396226424,0.584795321637427,0.38604651162790693,0.6173076923076923,0.4509803921568627,0.7848101265822784,0.5686274509803922,0.7425149700598802,0.3952483801295896,0.6396761133603239,0.5169811320754717,0.3844660194174757,0.2751677852348993,0.7266881028938906,0.5698324022346368,nonDRNA
0.4512922465208747,0.8489483747609943,0.49557522123893805,0.4038834951456311,0.6433915211970075,0.4849056603773585,0.6929824561403509,0.6837209302325581,0.5057692307692307,0.5215686274509804,0.7696202531645571,0.7019607843137254,0.3013972055888224,0.5464362850971922,0.4149797570850203,0.35471698113207545,0.5553398058252428,0.5592841163310962,0.8360128617363345,0.7793296089385474,nonDRNA
0.3439363817097415,0.9751434034416826,0.44690265486725667,0.5145631067961165,0.3840399002493766,0.4188679245283019,0.5497076023391814,0.5651162790697675,0.5923076923076924,0.43725490196078437,0.8354430379746836,0.6078431372549019,0.5768463073852296,0.5421166306695464,0.5465587044534413,0.5490566037735849,0.5572815533980583,0.3803131991051454,0.7234726688102894,0.6424581005586592,nonDRNA
0.3757455268389662,0.598470363288719,0.6991150442477876,0.6330097087378641,0.47630922693266836,0.46981132075471693,0.6023391812865497,0.5348837209302325,0.7019230769230769,0.3333333333333333,0.6734177215189874,0.7882352941176471,0.40119760479041916,0.7062634989200864,0.5263157894736842,0.5,0.5553398058252428,0.38926174496644295,0.5852090032154341,0.4860335195530726,nonDRNA
0.31013916500994043,0.8393881453154876,0.4336283185840708,0.4524271844660195,0.6234413965087281,0.3358490566037737,0.6491228070175439,0.672093023255814,0.75,0.39019607843137255,0.569620253164557,0.8117647058823529,0.34730538922155685,0.7408207343412527,0.242914979757085,0.42452830188679247,0.7669902912621359,0.6845637583892619,1.0,0.8854748603351956,nonDRNA
0.29423459244532807,0.9694072657743785,0.5176991150442478,0.5961165048543691,0.6184538653366584,0.4056603773584906,0.7777777777777778,0.5162790697674419,0.5807692307692308,0.3764705882352941,0.7873417721518987,0.48627450980392156,0.5948103792415169,0.6825053995680347,0.6214574898785425,0.45283018867924535,0.566990291262136,0.34228187919463093,0.6559485530546624,0.5083798882681564,nonDRNA
0.6063618290258449,0.7323135755258126,0.5,0.5223300970873787,0.45386533665835416,0.5132075471698113,0.6461988304093568,0.6139534883720931,0.5788461538461539,0.43725490196078437,0.49873417721518987,0.5705882352941177,0.4171656686626747,0.5572354211663066,0.5161943319838057,0.4,0.49902912621359224,0.6465324384787473,0.7138263665594855,0.5837988826815642,nonDRNA
0.2306163021868787,0.8527724665391969,0.3805309734513274,0.5495145631067961,0.5885286783042394,0.5264150943396226,0.6783625730994153,0.541860465116279,0.7884615384615385,0.22156862745098035,0.6962025316455697,0.7843137254901961,0.4411177644710578,0.6609071274298057,0.42307692307692313,0.588679245283019,0.5242718446601942,0.5436241610738255,0.8327974276527331,0.7206703910614526,nonDRNA
0.16699801192842947,0.9483747609942638,0.48672566371681414,0.4854368932038835,0.7581047381546135,0.36792452830188677,0.7602339181286549,0.42093023255813955,0.6903846153846154,0.3686274509803921,0.7544303797468355,0.907843137254902,0.6347305389221557,0.676025917926566,0.4959514170040486,0.530188679245283,0.45436893203883494,0.3087248322147651,0.9131832797427651,0.770949720670391,nonDRNA
