BTC_T,BTC_H,BTC_S,BTC_D,Labels
0.2220845096284055,0.2238550635218891,0.2234884483730162,0.2079451126545824,nonDRNA
0.03541508870986252,0.03616400706733601,0.03559263589036257,0.033626969337624935,nonDRNA
0.013778910081326937,0.013868244664441764,0.013801397801532366,0.01355243096730476,nonDRNA
0.07170235718056417,0.07176711445158034,0.07216928368979235,0.06699983059461291,nonDRNA
0.038092833589631774,0.038211290910620636,0.0380316397675377,0.03870913095036422,nonDRNA
0.01698455323739356,0.01702330538183246,0.01688799925988848,0.017956971031678808,nonDRNA
0.04135203164329378,0.04044086715091006,0.04106777907671088,0.044214806030831784,nonDRNA
0.04032683788932498,0.04067924951622402,0.040319257197164025,0.04040318482127732,nonDRNA
0.049859609661303525,0.04952744201699526,0.0496295237214153,0.05217685922412333,DRNA
0.035514547805396805,0.03595366968617663,0.03559263589036257,0.034728104353718446,nonDRNA
0.050471665633822216,0.05024258911293715,0.05026030058620197,0.0526003726918516,nonDRNA
0.03963062422058497,0.03958549513419525,0.03952027316843424,0.040741995595459934,nonDRNA
0.027259442876051015,0.02766637686849707,0.02734207449895291,0.026427240386244284,nonDRNA
0.03801632659306694,0.03779061614830188,0.037955946543763296,0.03862442825681857,nonDRNA
0.029883632858224884,0.029895953108786493,0.02978107837612804,0.030916483144163984,nonDRNA
0.023457045146778672,0.024076618896710325,0.02368356868319022,0.021175673386413688,RNA
0.031191902499483577,0.031129932411588186,0.031135146045870095,0.031763510079620534,nonDRNA
0.12074334197862395,0.11942956502229576,0.11981396287667892,0.1301033372861257,nonDRNA
0.05795404989786316,0.05834758953361192,0.058098754425951,0.05649669659495172,nonDRNA
0.05344013710053785,0.053103177496704713,0.053195515597009274,0.05590377774013214,nonDRNA
0.06314887496461552,0.06339568668143702,0.06308609683686428,0.06378112823987803,nonDRNA
0.024627602194220662,0.02488992343719326,0.024726453099637512,0.023632051499237677,nonDRNA
0.00941036057747481,0.009549317104635836,0.009444832255405758,0.009063188209385058,nonDRNA
0.021245992946054917,0.021342232941638388,0.021236154447817932,0.021345078773504996,nonDRNA
0.030992984308415003,0.0316347421263707,0.031143556404067248,0.029476537353887854,nonDRNA
0.034412847054863166,0.03502818520907536,0.034675906846872606,0.031763510079620534,nonDRNA
0.024535793798342857,0.025226463247048265,0.024760094532426138,0.0222768084025072,nonDRNA
0.002754251876334091,0.002566116050144432,0.002615621399315397,0.004150431983737083,nonDRNA
0.019700551615445233,0.02022043357545503,0.019797983196104322,0.0187192952735897,nonDRNA
0.02478061618735033,0.02425891129371512,0.02450778378651147,0.027528375402337796,nonDRNA
0.016953950438767625,0.016855035476904954,0.016913230334479945,0.017364052176859223,nonDRNA
0.04315759676222391,0.04327341055052304,0.04311990647681685,0.043537184482466545,nonDRNA
0.06933829098671074,0.06941133578259528,0.0695620726486741,0.06708453328815857,DNA
0.03425218236207701,0.03376616092211908,0.034053540340283094,0.03625275283754023,nonDRNA
0.06648458001484235,0.06708360209776482,0.06674460265262698,0.06386583093342368,nonDRNA
0.043096391164972034,0.04296491572482262,0.04302739253664813,0.043791292563103504,nonDRNA
0.022714927280099766,0.022898729562217796,0.02271637749051732,0.022700321870235473,nonDRNA
0.024551095197655824,0.02448327116695179,0.02450778378651147,0.024987294595968153,nonDRNA
0.025247308866395833,0.025184395770816388,0.025138560651298138,0.026342537692698627,nonDRNA
0.019708202315101717,0.01986987127352273,0.019671827823146987,0.020074538370320177,nonDRNA
0.08809015584475201,0.08745828308607005,0.08776208778731887,0.09139420633576148,nonDRNA
0.06038697238862494,0.05990408615419132,0.060344320064591554,0.060816533965780115,nonDRNA
0.05344013710053785,0.05463162913312954,0.0539103960437675,0.04870404878875148,nonDRNA
0.027779690452691897,0.02843761393274813,0.02782146491619078,0.027358970015246484,nonDRNA
0.0010022416549993497,0.0010376644137196063,0.0009587808344757404,0.0014399457902761308,nonDRNA
0.009372107079192392,0.009759654485795216,0.009495294404588692,0.008131458580382856,nonDRNA
0.011376590389191091,0.01127408363014275,0.011362393924357238,0.011519566322209046,nonDRNA
0.07460962305002793,0.07380037580278767,0.07410366607513814,0.07970523462646112,nonDRNA
0.026876907893226835,0.027329837058642063,0.027039301603855308,0.025241402676605115,nonDRNA
0.11761420581912216,0.11816754073533949,0.11782070798395304,0.11553447399627308,RNA
0.017856732998232688,0.018271307176711445,0.01793929403453293,0.017025241402676604,nonDRNA
0.020939964959795575,0.021440390386179432,0.021084768000269132,0.019481619515500592,nonDRNA
0.09770708531295187,0.09721793757186527,0.09805636622063733,0.09418939522276809,DNA
0.09043892063929246,0.09073954623215638,0.09034406775384564,0.09139420633576148,nonDRNA
0.013901321275830675,0.014078582045601144,0.013952784249081168,0.01338302558021345,DNA
0.09209147176509291,0.09181927812210786,0.09189157366212226,0.09410469252922243,nonDRNA
0.0283381915276152,0.0283114115040525,0.028309265691625805,0.028629510418431307,nonDRNA
0.08520584207425769,0.08602798889418628,0.08591180898394463,0.07809588344909368,nonDRNA
0.018384631274530057,0.01923885913004459,0.018595301973911068,0.01626291716076571,nonDRNA
0.01928741383399512,0.01986987127352273,0.019444748151823787,0.017702862951041842,RNA
0.06806062414407797,0.07040693272008301,0.06902380972405615,0.058360155852956126,nonDRNA
0.02195750801410789,0.02249207729197633,0.022085600625730648,0.020667457225139758,nonDRNA
0.05207066186202728,0.05212160305129428,0.051967603300224555,0.05310858885312553,nonDRNA
0.08180128072712249,0.08135849903244805,0.0816898091689725,0.082923936981196,nonDRNA
0.06615559992961356,0.06620018509689542,0.06612223614603746,0.06649161443333898,nonDRNA
0.028062766339981792,0.028900356171298762,0.028267213900640027,0.026003726918516008,nonDRNA
0.04862784701660967,0.048433687634966485,0.04839320106643342,0.05099102151448416,nonDRNA
0.017787876701324336,0.017626272541156014,0.01771221436320973,0.018549889886498392,nonDRNA
0.012233468750717253,0.012283703059707772,0.012253891893255734,0.012027782483482975,RNA
0.05434291966000291,0.054813921530134334,0.05443183825199115,0.05344739962730815,nonDRNA
0.020664539772162163,0.020879490703087752,0.02070630188139713,0.020243943757411485,nonDRNA
0.00454451559595125,0.004445129988501557,0.0044070276953095434,0.005929188548195833,DRNA
0.06207012631305133,0.06214768488655804,0.06200116062943121,0.06276469591733017,nonDRNA
0.026280153320021114,0.02654457750231371,0.026425345455462948,0.024817889208876842,nonDRNA
0.0405028039814241,0.041618756485402586,0.0408743408381763,0.03676096899881416,nonDRNA
0.016762682947355535,0.016546540651204533,0.01663568851397381,0.01804167372522446,nonDRNA
0.05281277972870619,0.05276663768684971,0.05278340804534865,0.05310858885312553,nonDRNA
0.051053118807714966,0.051672883304820935,0.05113497783870615,0.050228697272573265,nonDRNA
0.024979534378418905,0.025310598199512018,0.02502081563653796,0.024563781128239877,nonDRNA
0.026295454719334085,0.025815407914294528,0.0262066761423369,0.027189564628155177,nonDRNA
0.013182155508121218,0.01340550242589113,0.013195852011337163,0.013044214806030833,nonDRNA
0.015240193715715302,0.015284516364248255,0.015231158695048822,0.01533118753176351,nonDRNA
0.0334182560995203,0.03434108309728805,0.033708715654199715,0.03049296967643571,nonDRNA
0.0825893027917403,0.080923801778052,0.08189165776570424,0.08961544977130273,nonDRNA
0.24749248318758751,0.25020332613512075,0.24845039150217407,0.23784516347619855,nonDRNA
0.024336875607274284,0.025016125865888885,0.02454142521930009,0.0222768084025072,nonDRNA
0.030503339530400055,0.030667190173037553,0.030563241688463513,0.029900050821616127,nonDRNA
0.05133619469500486,0.05139243346327509,0.05124431249526917,0.05226156191766898,nonDRNA
0.031918718966849516,0.03211150685699862,0.031950950790994186,0.03159410469252922,nonDRNA
0.05070118662351672,0.05095773620887904,0.05081538422721424,0.04955107572420803,nonDRNA
0.03898031474978387,0.039473315197576915,0.03905770346759069,0.038200914789090296,nonDRNA
0.035445691508488454,0.0359957371624085,0.035508532308391016,0.034812807047264104,nonDRNA
0.07250568064449493,0.07284684634153182,0.07264026374883306,0.07115026257834998,nonDRNA
0.0037717949306464078,0.003673892924250498,0.0036585058157626933,0.004912756225647976,nonDRNA
0.07617801647960706,0.07659085172616878,0.0762146659826242,0.075808910723361,nonDRNA
0.02686925719357035,0.027077432201250806,0.026887915156306508,0.026681348466881246,nonDRNA
0.026456119412120237,0.027119499677482683,0.026576731903011748,0.025241402676605115,nonDRNA
0.05901749715011438,0.05904871413747651,0.05893979024566656,0.059800101643232254,nonDRNA
0.12497417888865937,0.1267072384104103,0.12565075146550492,0.11816025749618837,nonDRNA
0.042514937991079284,0.0431612306139047,0.04269097820876191,0.040741995595459934,nonDRNA
0.026127139326891445,0.026502510026081835,0.026181445067745435,0.025580213450787734,nonDRNA
0.09203791686749753,0.09127240093109347,0.09153833861784173,0.09706928680332035,nonDRNA
0.027129380981890792,0.026768937375550382,0.026887915156306508,0.029561240047433508,nonDRNA
0.1111111111111111,0.11187144179263539,0.11148770826149486,0.10731831272234457,nonDRNA
0.01201159846067923,0.012059343186471099,0.011942708639960976,0.012705404031848213,nonDRNA
0.06464076139762981,0.06426508119022913,0.06441493343201488,0.06691512790106725,nonDRNA
0.015194289517776401,0.015522898729562218,0.015239569053245978,0.014738268676943927,nonDRNA
0.06177939972610495,0.06053509829766946,0.06123581803349005,0.06725393867524987,nonDRNA
0.05044106283519628,0.050789466303951536,0.05047896989932801,0.05005929188548196,nonDRNA
0.03235480884726908,0.03272849650839947,0.032413520491837745,0.031763510079620534,nonDRNA
0.1037970422395128,0.10436940853128418,0.10446505916686992,0.09706928680332035,nonDRNA
0.05138209889294376,0.05128025352665676,0.05153867503216962,0.04980518380484499,nonDRNA
0.03002134545204159,0.030274560394873376,0.029999747689254085,0.030238861595798746,nonDRNA
0.0297841737626906,0.030456852791878174,0.029991337331056928,0.027697780789429104,nonDRNA
0.03493309463150405,0.03514036514569369,0.03497026938377305,0.03455869896662714,nonDRNA
0.07109795190770196,0.07134643968926158,0.07120209249711945,0.07004912756225648,nonDRNA
0.009578675969917448,0.009913901898645426,0.009697143001320426,0.008385566661019821,RNA
0.035713465996465375,0.03614998457525871,0.035794484487094304,0.03489750974080976,nonDRNA
0.01425325346002892,0.014457189331688028,0.014247146785981615,0.014314755209215654,nonDRNA
0.088786369513492,0.08968785932635948,0.08891430686032918,0.08749788243266136,nonDRNA
0.048765559610426376,0.04958353198530443,0.048990336498431465,0.04650177875656446,nonDRNA
0.05005087715271562,0.05000420674762319,0.05004163127307592,0.050143994579027615,nonDRNA
0.03850597137108189,0.038169223434388756,0.0383344126626353,0.040233779434186004,nonDRNA
0.05236138844897366,0.052696525226463245,0.05252268694123683,0.050736913433847196,DNA
0.04280566457802566,0.04338559048714138,0.04302739253664813,0.04057259020836863,nonDRNA
0.023992594122732525,0.023655944134391566,0.023952700145499196,0.02439437574114857,nonDRNA
0.07617801647960706,0.07659085172616878,0.07635764207197585,0.07436896493308487,nonDRNA
0.023181619959145264,0.023880304007628236,0.023422847579078393,0.020752159918685415,nonDRNA
0.03986014521027948,0.040707294500378605,0.040108998242235135,0.03735388785363374,nonDRNA
0.014237952060715953,0.01419076198221948,0.014263967502375926,0.013975944435033034,nonDRNA
0.10451620800722226,0.10235016967215413,0.10372494764552022,0.11248517702862951,DNA
0.015400858408501458,0.015172336427629919,0.015247979411443133,0.01694053870913095,nonDRNA
0.026524975709028592,0.02654457750231371,0.026450576530054414,0.02727426732170083,nonDRNA
0.11076682962656935,0.11142272204616205,0.11076441745653948,0.11079112315771641,nonDRNA
0.015607427299226513,0.015719213618644305,0.015533931590146424,0.016347619854311365,nonDRNA
0.014023732470334413,0.013882267156519057,0.01389391174170108,0.01533118753176351,DNA
0.023839580129602852,0.024455226182797208,0.02400316229468213,0.022192105708961546,RNA
0.11688738935175622,0.11663908909891466,0.11689556858226592,0.1168050143994579,nonDRNA
0.01162906347785505,0.011975208234007348,0.01172403932683493,0.010672539386752498,nonDRNA
0.10399596043058137,0.10466388086490731,0.10430526236112396,0.1008809080128748,nonDRNA
0.05615613547858952,0.055529068626076226,0.055769085205338895,0.06005420972386922,nonDRNA
0.014329760456593756,0.014429144347533444,0.014289198576967393,0.014738268676943927,nonDRNA
0.0212077394477725,0.021314187957483802,0.021152050865846376,0.021768592241233273,nonDRNA
0.029799475162003566,0.02932103093361752,0.029814719808916663,0.02964594274097916,nonDRNA
0.031207203898796543,0.031760944555066326,0.03139586714998192,0.029307131966796546,nonDRNA
0.01401608177067793,0.014022492077291976,0.01398642568186979,0.014314755209215654,nonDRNA
0.02135310274124569,0.021622682783184227,0.0214127719699582,0.020752159918685415,nonDRNA
0.03802397729272342,0.038603920688784814,0.038166205498692186,0.036591563611722853,nonDRNA
0.1735255189087042,0.1737386768376476,0.1738000521442208,0.17076063018803997,nonDRNA
0.03699878353875462,0.03675295173458227,0.03685418961993591,0.038455022869727254,nonDRNA
0.05387622698095741,0.05391648203718765,0.053834702819993106,0.054294426562764696,nonDRNA
0.024268019310365933,0.024791765992652214,0.0244068594881456,0.022869727257326784,nonDRNA
0.008010282540338315,0.008076955436520178,0.008015071361889304,0.007962053193291546,RNA
0.10281775268348291,0.10205569733853101,0.10267365287087576,0.104269015754701,nonDRNA
0.0268922092925398,0.027049387217096224,0.026887915156306508,0.02693545654751821,nonDRNA
0.019157351939834897,0.019337016574585635,0.019184027047711962,0.01888870066068101,nonDRNA
0.09143351159463534,0.09197352553495808,0.0923793744375573,0.08190750465864814,DNA
0.09185430007574193,0.09238017780519954,0.09211024297524832,0.08927663899712011,nonDRNA
0.026547927807998042,0.027217657122023727,0.02674493906695486,0.024563781128239877,RNA
0.04394561882684171,0.04412878256723785,0.04389365943095516,0.04446891411146874,nonDRNA
0.02778734115234838,0.028059006646661246,0.02784669599078225,0.027189564628155177,RNA
0.08896233560559114,0.0885941049443307,0.08914979688984954,0.08707436896493309,nonDRNA
0.07294942122457099,0.07434725299380206,0.07333832347919698,0.06903269523970862,nonDRNA
0.017971493493079943,0.017682362509465182,0.017813138661575596,0.019566322209046246,nonDRNA
0.03051864092971302,0.03125613484028381,0.030714628136012313,0.02854480772488565,nonDRNA
0.03763379161024276,0.03763636873545166,0.03745973541013112,0.03938675249872946,nonDRNA
0.01594405808411179,0.016504473174972657,0.01617311881313025,0.013637133660850415,DNA
0.4653385052063011,0.47014611436744536,0.4676159157618523,0.44240216838895474,nonDRNA
0.04052575608039355,0.04109992427854278,0.04058838865947301,0.03989496866000339,nonDRNA
0.048643148415922634,0.048223350253807105,0.04842684249922204,0.05082161612739285,nonDRNA
0.02488007528288462,0.02469360854811117,0.024726453099637512,0.026427240386244284,DNA
0.012103406856557032,0.012395882996326107,0.012178198669481333,0.011350160935117736,nonDRNA
0.01698455323739356,0.017359845191687467,0.017030975349240123,0.016517025241402677,nonDRNA
0.02400789552204549,0.024357068738256164,0.024146138384033775,0.02261561917668982,nonDRNA
0.026111837927578478,0.02654457750231371,0.02618985542594259,0.02532610537015077,nonDRNA
0.05730374042706206,0.05881033177216255,0.05789690582921927,0.05132983228866678,nonDRNA
0.06923883189117645,0.06899066102027653,0.06892288542569028,0.07242080298153482,nonDRNA
0.010642123222168667,0.010867431359901281,0.010723206701373411,0.009825512451295952,nonDRNA
0.0283840957255541,0.029208850996999186,0.028637269661314874,0.0258343215314247,RNA
0.04080118126802696,0.04083349692907424,0.04083228904719052,0.04048788751482297,nonDRNA
0.07350027159983781,0.0739265782314833,0.07374202067266045,0.07106555988480434,nonDRNA
0.036792214648029564,0.03788877359284292,0.037131731440442045,0.03337286125698797,nonDRNA
0.014222650661402986,0.014499256807919903,0.014272377860573083,0.01372183635439607,nonDRNA
0.09511349812940394,0.09608211571360462,0.09572669700002523,0.08893782822293748,nonDRNA
0.06578071564644587,0.06635443250974563,0.06602972220586875,0.0632729120786041,nonDRNA
0.1378656078098342,0.13814959194548054,0.1379719262243379,0.13679485007623243,nonDRNA
0.0187365634587283,0.01901449925680792,0.018771919496051337,0.01838048449940708,nonDRNA
0.06352375924778321,0.06329752923689598,0.0632711247172017,0.06606810096561071,nonDRNA
0.045100874474970735,0.04568527918781726,0.045348651399063085,0.04260545485346434,nonDRNA
0.02449754030006044,0.024329023754101578,0.024314345547976887,0.026342537692698627,nonDRNA
0.028881391203225536,0.02880219872675772,0.02879706646706083,0.02973064543452482,nonDRNA
0.1275218618742684,0.12694562077572427,0.12692071555327541,0.13357614772149753,nonDRNA
0.027022271186700024,0.026993297248787053,0.026913146230897973,0.028121294257157377,nonDRNA
0.04587359514027558,0.04616204391844519,0.04609717327860994,0.043621887176012196,nonDRNA
0.03191106826719303,0.032391956698544465,0.0321191579549373,0.029815348128070473,nonDRNA
0.031941671065818966,0.0314524497293659,0.03176592291065677,0.03371167203117059,nonDRNA
0.03277559732837568,0.033079058810331775,0.03279198661070975,0.03261053701507708,nonDRNA
0.02995248915513324,0.030414785315646297,0.029999747689254085,0.029476537353887854,RNA
0.13310687262350143,0.13394284432229295,0.1342377271848008,0.12171777062510587,nonDRNA
0.04993611665786836,0.0496396219536136,0.04990706554192143,0.050228697272573265,nonDRNA
0.039255739937417274,0.03952940516588608,0.039284783138913884,0.038963239031001184,nonDRNA
0.07265104393796813,0.07326752110385058,0.07292621592753636,0.06987972217516517,nonDRNA
0.04710535778496944,0.04729786577670583,0.046946619456522655,0.04870404878875148,nonDRNA
0.020855807263574253,0.0211459180525563,0.020899740119931707,0.020413349144502796,nonDRNA
0.09455499705448063,0.0950584737919623,0.09475950580735233,0.09249534135185498,nonDRNA
0.2973138393506086,0.3014976021538548,0.2988873096105163,0.2814670506522107,nonDRNA
0.04941586908122748,0.0499901842555459,0.04965475479600676,0.04700999491783839,nonDRNA
0.0737374432891888,0.07363210589786016,0.07355699279232303,0.07555480264272404,nonDRNA
0.14078817507861094,0.14079984294808873,0.1409660137425253,0.13899712010841944,nonDRNA
0.055337510615345774,0.05691729534172813,0.05598775451846494,0.04878875148229714,nonDRNA
0.07109030120804548,0.07037888773592843,0.07072270207988159,0.07479247840081314,nonDRNA
0.0653446257660263,0.06593375774742687,0.06560079393781382,0.06276469591733017,nonDRNA
0.041413237240545644,0.04195529629525759,0.04157240056854022,0.03981026596645773,nonDRNA
0.019256811035369185,0.019547353955745014,0.019327003137063606,0.018549889886498392,nonDRNA
0.049928465958211876,0.05024258911293715,0.04996593804930152,0.04955107572420803,nonDRNA
0.00413902851415762,0.004192725131110301,0.004070613367423318,0.004828053532102321,nonDRNA
0.02733594987261585,0.027750511820960822,0.027476640230107402,0.025919024224970354,nonDRNA
0.015584475200257063,0.01553692122163951,0.015491879799160646,0.016517025241402677,nonDRNA
0.026785099497349033,0.027484084471492275,0.026972018738278064,0.024902591902422496,nonDRNA
0.03664685135455637,0.03673892924250498,0.03680372747075298,0.03506691512790107,RNA
0.051183180701875185,0.05088762374849258,0.050949949958368726,0.0535321023208538,nonDRNA
0.01239413344350341,0.012087388170625683,0.012430509415396002,0.012027782483482975,nonDRNA
0.04605721193203118,0.04642847126791373,0.046046711129427,0.04616296798238184,nonDRNA
0.14296097378105227,0.14374456628432006,0.1430517825754199,0.14204641707606303,nonDRNA
0.01220286595209132,0.012718400314103822,0.012371636908015913,0.010503133999661188,RNA
0.04611841752928305,0.046708921109459574,0.04625697008435589,0.04472302219210571,nonDRNA
0.005332537660569059,0.0055248618784530384,0.005374218887982439,0.004912756225647976,nonDRNA
0.09872462836726419,0.09957371624085032,0.09903196777150738,0.09562934101304421,RNA
0.09309371342009226,0.09334772975853269,0.09345590028679321,0.08944604438421142,nonDRNA
0.01220286595209132,0.011947163249852764,0.012161377953087022,0.012620701338302558,nonDRNA
0.11036134254477573,0.1111562946966935,0.11071395530735655,0.10681009656107064,nonDRNA
0.030204962243797196,0.030765347617578594,0.03036980344992893,0.02854480772488565,nonDRNA
0.07731032002876663,0.07755840367950192,0.07743416792121176,0.07606301880399796,nonDRNA
0.02267667378181735,0.02233782987912612,0.022371552804433942,0.025749618837879046,nonDRNA
0.02454344449799934,0.0244692486748745,0.02444050092093422,0.025580213450787734,nonDRNA
0.00013006189416022096,0.00025240485739125556,0.0001009242983658674,0.00042351346772827374,nonDRNA
0.15765031712150077,0.15844013798132203,0.15810632374832845,0.15305776723699813,nonDRNA
0.04978310266473869,0.04977984687438652,0.04990706554192143,0.04853464340166017,nonDRNA
0.09104332591215467,0.09117424348655243,0.0911094103497868,0.09037777401321362,nonDRNA
0.07111325330701493,0.07029475278346468,0.07061336742331856,0.07614772149754362,nonDRNA
0.024589348695938245,0.02462349608772471,0.0245582459356944,0.024902591902422496,nonDRNA
0.04618727382619141,0.046933280982696245,0.04645040832289047,0.043537184482466545,nonDRNA
0.025721652245097815,0.025563003056903275,0.02561795106853601,0.0267660511604269,nonDRNA
0.02295974966910724,0.023081021959222594,0.0229098157290519,0.023462646112146365,nonDRNA
0.04852838792107538,0.04913481223883109,0.048595049663165156,0.047857021853294934,nonDRNA
0.008936017198772827,0.008750035056230194,0.008856107181604865,0.009740809757750296,nonDRNA
0.03763379161024276,0.038575875704630225,0.03793912582736899,0.03455869896662714,nonDRNA
0.04090829106321773,0.04035673219844631,0.04067249224144456,0.04328307640182958,DNA
0.014214999961746501,0.014569369268306364,0.014306019293361704,0.013298322886667796,nonDRNA
0.014245602760372436,0.014064559553523853,0.01412099141302428,0.01550059291885482,nonDRNA
0.05174168177679849,0.052948930083854505,0.052177862255153445,0.047348805692021004,nonDRNA
0.09846450457894375,0.09798917463611632,0.0977788244001312,0.10537015077079451,nonDRNA
0.004705180288737405,0.0051602770844434475,0.0048527766797587905,0.0032187023547348807,nonDRNA
0.12342873755804969,0.12154696132596685,0.12314446472275255,0.12629171607657125,DNA
0.034619415945588226,0.03511232016153911,0.03478524150343563,0.032949347789259696,nonDRNA
0.14845417613440748,0.1495779229884735,0.1488128779404715,0.14484160596306964,nonDRNA
0.10801257775023526,0.1076506716773705,0.10777874029654923,0.11036760968998814,nonDRNA
0.015798694790638605,0.015761281094876182,0.01573578018687816,0.016432322547857023,nonDRNA
0.034550559648679875,0.03502818520907536,0.03463385505588683,0.03371167203117059,nonDRNA
0.0775551424177741,0.07772667358442943,0.07760237508515487,0.07707945112654582,nonDRNA
0.021261294345367884,0.02135625543371568,0.021194102656832154,0.02193799762832458,nonDRNA
0.037802107002685395,0.0382814033710071,0.03793912582736899,0.036422158224631546,nonDRNA
0.022852639873916468,0.022660347196903834,0.022733198206911633,0.02405556496696595,nonDRNA
0.04715891268256482,0.047157640855932915,0.04706436447128283,0.0481111299339319,nonDRNA
0.06195536581820407,0.06284880949042264,0.06241326818109183,0.057343723530408265,nonDRNA
0.030625750724903793,0.030695235157192136,0.030529600255674888,0.03159410469252922,nonDRNA
0.056485115563818314,0.05686120537341897,0.056542838159477214,0.05590377774013214,nonDRNA
0.018216315882087417,0.01860784698656645,0.018309349795207777,0.01727934948331357,nonDRNA
0.02912621359223301,0.02887231118714418,0.02895686327280679,0.03083178045061833,nonDRNA
0.023633011238877795,0.023389516784923018,0.023532182235641415,0.024648483821785534,nonDRNA
0.05862731146763372,0.05937123145525423,0.0589145591710751,0.05573437235304083,RNA
0.052736272732141355,0.05342569481448243,0.05296843592568608,0.05039810265966458,nonDRNA
0.043754351335429625,0.04321732058221387,0.04346473116290023,0.046671184143655765,nonDRNA
0.037059989136006485,0.036668816782118516,0.03679531711255583,0.03972556327291208,nonDRNA
0.03357127009264997,0.034158790700283256,0.03379281923617127,0.03133999661189226,nonDRNA
0.032859755024597,0.033051013826177186,0.032775165894315436,0.03371167203117059,nonDRNA
0.043478926147796214,0.043946490170233055,0.04351519331208316,0.043113671014738265,nonDRNA
0.08007987330441368,0.08096586925428387,0.08038620364841338,0.07699474843300017,nonDRNA
0.053830322783018504,0.054014639481728695,0.05385152353638741,0.05361680501439946,nonDRNA
0.04299693206943775,0.042418038533808225,0.042438667462847246,0.04861934609520583,nonDRNA
0.02151376743403184,0.021664750259416103,0.021522106626521223,0.021429781467050654,nonDRNA
0.027749087654065963,0.028297389011975208,0.027913978856359493,0.026088429612061665,nonDRNA
0.19859686168300092,0.19824999298875395,0.1985349156020555,0.19922073521937997,nonDRNA
0.03403796277169547,0.03319123874695011,0.03381805031076274,0.03625275283754023,nonDRNA
0.018300473578308735,0.01873404941526208,0.018393453377179333,0.017364052176859223,nonDRNA
0.09562609500638833,0.0959418907928317,0.09591172488036266,0.09274944943249196,nonDRNA
0.01387071847720474,0.013882267156519057,0.013851859950715301,0.014060647128578688,nonDRNA
0.04257614358833115,0.042880780772358865,0.042590053910396046,0.042436049466373034,nonDRNA
0.08112036845769546,0.08135849903244805,0.08115995660255171,0.08072166694900898,nonDRNA
0.014987720627051344,0.014835796617774911,0.014894744367162597,0.015924106386583092,nonDRNA
0.024252717911052966,0.02403455142047845,0.024053624443865065,0.026257834999152973,DNA
0.015607427299226513,0.016210000841349523,0.01588716663442696,0.012790106725393867,nonDRNA
0.050670583824890786,0.0515466808761253,0.051202260704283395,0.045315941046925295,nonDRNA
0.042384876096919065,0.04196931878733488,0.04221158779152404,0.044130103337286126,nonDRNA
0.03267613823284139,0.03263033906385843,0.03254808622299224,0.03396578011180756,nonDRNA
0.0065719510049194,0.006674706228790981,0.0065769001101756925,0.006522107403015416,nonDRNA
0.0011782077470984722,0.0011077768741060662,0.0011942708639960976,0.001016432322547857,nonDRNA
0.02344939444712219,0.023445606753232186,0.02333033363890968,0.024648483821785534,nonDRNA
0.07705784694010268,0.07767058361612025,0.07713980538431132,0.07623242419108928,RNA
0.04722776897947317,0.046498583728300194,0.04697185053111412,0.04980518380484499,nonDRNA
0.042048245312033786,0.04275457834366324,0.042228408507918355,0.040233779434186004,nonDRNA
0.07460197235037144,0.0744313879462658,0.07453259434319308,0.07530069456208707,nonDRNA
0.046401493416572945,0.04729786577670583,0.04681205372536816,0.04226664407928172,nonDRNA
0.015989962282050695,0.016083798412653897,0.015895576992624116,0.01694053870913095,nonDRNA
0.029600556970934992,0.029994110553327537,0.029772668017930885,0.027867186176520415,nonDRNA
0.018063301888957745,0.018215217208402277,0.01801498725830733,0.018549889886498392,nonDRNA
0.01748184871506499,0.017920744874779147,0.01761129006484386,0.016178214467220058,nonDRNA
0.04829886693138088,0.04767647306279272,0.04827545605167324,0.04853464340166017,DRNA
0.031168950400514126,0.03178898953922091,0.031336994642601826,0.029476537353887854,nonDRNA
0.0546718997452317,0.054028661973805986,0.054238400013456575,0.059037777401321365,nonDRNA
0.025721652245097815,0.025605070533135148,0.025601130352141697,0.02693545654751821,nonDRNA
0.015859900387890473,0.01595759598395827,0.01575260090327247,0.01694053870913095,nonDRNA
0.0035269725416389327,0.0033513756064727823,0.003507119368213892,0.003726918516008809,nonDRNA
0.031536183984025336,0.03191519196791654,0.03153043288113641,0.03159410469252922,nonDRNA
0.04949237607779231,0.04961157696945901,0.049452906199275025,0.04988988649839065,nonDRNA
0.013235710405716602,0.013615839807050509,0.013322007384294498,0.012366593257665594,nonDRNA
0.04367784433886479,0.04359592786830076,0.04364134868504049,0.04404540064374047,RNA
0.0891612537966597,0.09079563620046555,0.09029360560466271,0.07775707267491107,nonDRNA
0.06449539810415662,0.06384440642791037,0.06413739161150873,0.06810096561070642,nonDRNA
0.12522665197732333,0.1254872815996859,0.125440492510576,0.12307301372183635,nonDRNA
0.03529267751535878,0.03509829766946182,0.03513006618951901,0.03693037438590547,nonDRNA
0.0344434498534891,0.03383627338250554,0.034314261444394915,0.03574453667626631,nonDRNA
0.04160450473195774,0.04109992427854278,0.04132008982262555,0.04446891411146874,nonDRNA
0.03501725232772537,0.03449533051013826,0.03475160007064701,0.037692698627816365,nonDRNA
0.02843765062314949,0.028844266202989594,0.028502703930160387,0.027782483482974758,nonDRNA
0.11261064824378189,0.11299324115881874,0.1125978755435194,0.11273928510926648,nonDRNA
