ATC_C,ATC_H,ATC_N,ATC_O,ATC_S,Labels
0.549090909090909,0.33893129770992353,0.5717017208413009,0.5011547344110856,0.07692307692307693,nonDRNA
0.6963636363636361,0.3954198473282443,0.4741873804971316,0.3533487297921479,0.061538461538461535,nonDRNA
0.5145454545454542,0.43664122137404576,0.5430210325047797,0.4064665127020787,0.12820512820512822,nonDRNA
0.5654545454545453,0.41221374045801523,0.42065009560229527,0.5219399538106237,0.1435897435897436,RNA
0.5254545454545455,0.47938931297709914,0.44741873804971277,0.48267898383371843,0.046153846153846156,nonDRNA
0.6436363636363635,0.35877862595419846,0.5659655831739967,0.325635103926097,0.15384615384615385,nonDRNA
0.5618181818181818,0.5236641221374047,0.39579349904397737,0.3995381062355659,0.11794871794871796,nonDRNA
0.5945454545454545,0.35114503816793885,0.5621414913957934,0.40415704387990764,0.14871794871794872,nonDRNA
0.6018181818181816,0.4091603053435115,0.5296367112810703,0.3579676674364898,0.12307692307692307,nonDRNA
0.5800000000000002,0.3465648854961832,0.701720841300192,0.29099307159353366,0.08717948717948719,nonDRNA
0.6054545454545451,0.39847328244274804,0.48183556405353684,0.4295612009237876,0.11794871794871796,nonDRNA
0.6363636363636364,0.49312977099236627,0.4053537284894835,0.36258660508083146,0.06666666666666667,nonDRNA
0.809090909090909,0.3603053435114503,0.38814531548757214,0.36258660508083146,0.0717948717948718,nonDRNA
0.6945454545454546,0.30229007633587773,0.5869980879541113,0.34872979214780614,0.08205128205128205,nonDRNA
0.6654545454545455,0.3068702290076336,0.5678776290630977,0.38799076212471145,0.11794871794871796,nonDRNA
0.48363636363636364,0.39083969465648843,0.6195028680688344,0.4341801385681295,0.10769230769230768,nonDRNA
0.7090909090909089,0.31603053435114514,0.5066921606118547,0.40184757505773677,0.09230769230769231,nonDRNA
0.5090909090909093,0.4030534351145037,0.5908221797323132,0.4295612009237876,0.08205128205128205,nonDRNA
0.4454545454545453,0.3816793893129772,0.6692160611854688,0.420323325635104,0.1435897435897436,nonDRNA
0.5527272727272726,0.516030534351145,0.5200764818355641,0.28637413394919176,0.09230769230769231,nonDRNA
0.5909090909090909,0.40458015267175584,0.5028680688336528,0.40415704387990764,0.13846153846153847,nonDRNA
0.6854545454545454,0.42900763358778615,0.46653919694072643,0.3025404157043881,0.11794871794871796,nonDRNA
0.5581818181818182,0.3633587786259541,0.6864244741873802,0.30023094688221724,0.10256410256410257,nonDRNA
0.6599999999999998,0.3557251908396947,0.5047801147227537,0.3949191685912242,0.12307692307692307,nonDRNA
0.6127272727272729,0.39999999999999997,0.5239005736137674,0.376443418013857,0.09743589743589744,DNA
0.6145454545454544,0.3083969465648855,0.6615678776290637,0.36258660508083146,0.061538461538461535,nonDRNA
0.6636363636363634,0.32366412213740453,0.5736137667304019,0.39260969976905313,0.041025641025641026,nonDRNA
0.5309090909090906,0.36946564885496186,0.49330783938814526,0.5427251732101618,0.13846153846153847,nonDRNA
0.6490909090909092,0.38320610687022905,0.5258126195028684,0.3949191685912242,0.010256410256410256,nonDRNA
0.6163636363636364,0.3465648854961832,0.5850860420650104,0.3903002309468823,0.07692307692307693,nonDRNA
0.4600000000000002,0.38778625954198465,0.6673040152963678,0.40184757505773677,0.12820512820512822,nonDRNA
0.7054545454545452,0.2625954198473281,0.6500956022944552,0.29099307159353366,0.1435897435897436,nonDRNA
0.6345454545454543,0.33893129770992353,0.5143403441682599,0.4411085450346421,0.12307692307692307,nonDRNA
0.5581818181818182,0.3572519083969466,0.5850860420650104,0.4434180138568131,0.08205128205128205,nonDRNA
0.6436363636363635,0.33740458015267166,0.5869980879541113,0.36258660508083146,0.07692307692307693,nonDRNA
0.5927272727272723,0.36946564885496186,0.5927342256214155,0.32101616628175533,0.19487179487179487,nonDRNA
0.5236363636363635,0.36793893129771,0.5430210325047797,0.4942263279445729,0.1435897435897436,nonDRNA
0.6999999999999996,0.3755725190839694,0.5277246653919694,0.29330254041570447,0.10769230769230768,nonDRNA
0.6454545454545456,0.364885496183206,0.4722753346080307,0.45727482678983844,0.08205128205128205,nonDRNA
0.5036363636363635,0.5328244274809162,0.37667304015296366,0.489607390300231,0.10769230769230768,RNA
0.5472727272727269,0.4519083969465648,0.5258126195028684,0.40415704387990764,0.041025641025641026,nonDRNA
0.6290909090909093,0.35114503816793885,0.5697896749521986,0.3995381062355659,0.041025641025641026,nonDRNA
0.6181818181818179,0.30229007633587773,0.546845124282983,0.4734411085450348,0.13333333333333333,nonDRNA
0.5054545454545457,0.42290076335877863,0.6137667304015302,0.36258660508083146,0.10769230769230768,nonDRNA
0.5236363636363635,0.3847328244274809,0.6520076481835562,0.325635103926097,0.17435897435897438,nonDRNA
0.5781818181818181,0.364885496183206,0.5640535372848957,0.39260969976905313,0.17435897435897438,nonDRNA
0.6381818181818179,0.3465648854961832,0.6252390057361373,0.29561200923787534,0.11794871794871796,nonDRNA
0.7127272727272724,0.37251908396946565,0.451242829827916,0.3718244803695151,0.10769230769230768,nonDRNA
0.6000000000000001,0.41221374045801523,0.5028680688336528,0.3949191685912242,0.10769230769230768,nonDRNA
0.5818181818181817,0.39999999999999997,0.47992351816443585,0.4434180138568131,0.15384615384615385,nonDRNA
0.43272727272727257,0.34809160305343506,0.7514340344168264,0.4249422632794459,0.061538461538461535,nonDRNA
0.5836363636363638,0.29160305343511456,0.5124282982791589,0.5381062355658198,0.21025641025641026,nonDRNA
0.8181818181818182,0.2351145038167938,0.6826003824091783,0.19630484988452668,0.05128205128205129,nonDRNA
0.647272727272727,0.3740458015267175,0.5411089866156787,0.3810623556581987,0.025641025641025644,nonDRNA
0.6999999999999996,0.3282442748091604,0.47992351816443585,0.43648960739030035,0.07692307692307693,nonDRNA
0.6272727272727271,0.37709923664122125,0.5736137667304019,0.3602771362586606,0.0358974358974359,nonDRNA
0.5745454545454546,0.42290076335877863,0.5143403441682599,0.39260969976905313,0.11282051282051282,DNA
0.6872727272727275,0.3862595419847328,0.37284894837476174,0.4780600461893765,0.10769230769230768,nonDRNA
0.6454545454545456,0.39083969465648843,0.4741873804971316,0.3995381062355659,0.11794871794871796,nonDRNA
0.4709090909090909,0.42137404580152676,0.6290630975143405,0.38337182448036955,0.12820512820512822,nonDRNA
0.6654545454545455,0.47938931297709914,0.4244741873804972,0.325635103926097,0.061538461538461535,nonDRNA
0.6545454545454542,0.37251908396946565,0.44359464627151085,0.4434180138568131,0.13333333333333333,nonDRNA
0.5399999999999998,0.42290076335877863,0.5736137667304019,0.36258660508083146,0.12820512820512822,nonDRNA
0.5563636363636362,0.42290076335877863,0.5066921606118547,0.4387990762124712,0.09230769230769231,nonDRNA
0.5454545454545454,0.36183206106870225,0.6826003824091783,0.3117782909930717,0.13846153846153847,nonDRNA
0.8236363636363638,0.33129770992366414,0.40344168260038255,0.36951501154734423,0.06666666666666667,nonDRNA
0.7436363636363637,0.4564885496183207,0.35755258126195,0.34411085450346424,0.05641025641025641,nonDRNA
0.5436363636363634,0.40152671755725183,0.5697896749521986,0.42725173210161677,0.05128205128205129,nonDRNA
0.5781818181818181,0.3969465648854962,0.4990439770554495,0.4618937644341801,0.08717948717948719,nonDRNA
0.570909090909091,0.4030534351145037,0.5430210325047797,0.38799076212471145,0.12820512820512822,nonDRNA
0.5563636363636362,0.418320610687023,0.5927342256214155,0.31639722863741343,0.1435897435897436,nonDRNA
0.6454545454545456,0.35114503816793885,0.4722753346080307,0.4618937644341801,0.11794871794871796,nonDRNA
0.6399999999999999,0.5022900763358779,0.4110898661567877,0.3094688221709009,0.12820512820512822,nonDRNA
0.6509090909090905,0.39999999999999997,0.4627151051625245,0.3718244803695151,0.1641025641025641,nonDRNA
0.5054545454545457,0.3786259541984731,0.6481835564053542,0.420323325635104,0.046153846153846156,nonDRNA
0.7763636363636363,0.23358778625954194,0.7208413001912043,0.16397228637413414,0.13333333333333333,nonDRNA
0.6672727272727269,0.35419847328244286,0.4703632887189297,0.3856812933025406,0.2205128205128205,nonDRNA
0.6454545454545456,0.32366412213740453,0.5927342256214155,0.351039260969977,0.12820512820512822,nonDRNA
0.6599999999999998,0.35419847328244286,0.5774378585086037,0.33487297921478065,0.061538461538461535,nonDRNA
0.6981818181818181,0.34351145038167946,0.4225621414913962,0.489607390300231,0.06666666666666667,nonDRNA
0.6218181818181815,0.38015267175572526,0.5200764818355641,0.3602771362586606,0.1794871794871795,nonDRNA
0.4981818181818179,0.39999999999999997,0.6099426386233269,0.42725173210161677,0.07692307692307693,nonDRNA
0.4909090909090908,0.36946564885496186,0.6998087954110896,0.3325635103926098,0.17435897435897438,nonDRNA
0.5327272727272727,0.3709923664122138,0.5793499043977061,0.41570438799076226,0.1794871794871795,nonDRNA
0.5199999999999999,0.35419847328244286,0.678776290630975,0.41108545034642036,0.020512820512820513,nonDRNA
0.49636363636363645,0.3816793893129772,0.6940726577437868,0.34872979214780614,0.08717948717948719,nonDRNA
0.6381818181818179,0.3404580152671754,0.5219885277246651,0.420323325635104,0.13846153846153847,nonDRNA
0.48181818181818153,0.49618320610687033,0.4760994263862339,0.4642032332563512,0.0717948717948718,nonDRNA
0.43818181818181823,0.28854961832061055,0.7284894837476108,0.5080831408775982,0.12307692307692307,nonDRNA
0.7690909090909092,0.33435114503816793,0.4359464627151056,0.38337182448036955,0.09743589743589744,nonDRNA
0.7636363636363636,0.19236641221374046,0.7533460803059273,0.23325635103926112,0.0717948717948718,nonDRNA
0.5509090909090911,0.4076335877862596,0.6118546845124292,0.33487297921478065,0.10256410256410257,nonDRNA
0.7200000000000002,0.41068702290076337,0.41682600382409196,0.36951501154734423,0.06666666666666667,nonDRNA
0.689090909090909,0.3664122137404581,0.5430210325047797,0.31639722863741343,0.0717948717948718,nonDRNA
0.6799999999999997,0.33893129770992353,0.5277246653919694,0.3787528868360278,0.10256410256410257,nonDRNA
0.6399999999999999,0.34351145038167946,0.5506692160611862,0.36258660508083146,0.1641025641025641,RNA
0.6072727272727273,0.6045801526717557,0.2963671128107071,0.23556581986143196,0.34871794871794876,nonDRNA
0.4927272727272729,0.37709923664122125,0.5984703632887198,0.4734411085450348,0.09230769230769231,nonDRNA
0.6309090909090908,0.33740458015267166,0.5086042065009557,0.4434180138568131,0.14871794871794872,nonDRNA
0.5781818181818181,0.40152671755725183,0.4455066921606118,0.5080831408775982,0.10769230769230768,nonDRNA
0.5381818181818183,0.38931297709923657,0.544933078393882,0.45496535796766757,0.11282051282051282,nonDRNA
0.6290909090909093,0.3786259541984731,0.5583173996175915,0.351039260969977,0.08717948717948719,RNA
0.7345454545454544,0.34961832061068693,0.3843212237093689,0.48267898383371843,0.061538461538461535,DNA
0.6181818181818179,0.3282442748091604,0.5850860420650104,0.40184757505773677,0.10769230769230768,nonDRNA
0.6418181818181821,0.3664122137404581,0.5086042065009557,0.3810623556581987,0.15897435897435896,nonDRNA
0.6999999999999996,0.3923664122137406,0.5430210325047797,0.2771362586605081,0.05128205128205129,nonDRNA
0.6381818181818179,0.3190839694656489,0.617590822179732,0.36258660508083146,0.08205128205128205,nonDRNA
0.6090909090909087,0.3465648854961832,0.6615678776290637,0.3071593533487298,0.0717948717948718,nonDRNA
0.6709090909090911,0.33282442748091606,0.5793499043977061,0.3279445727482681,0.11794871794871796,nonDRNA
0.6290909090909093,0.3709923664122138,0.5908221797323132,0.3533487297921479,0.025641025641025644,nonDRNA
0.6236363636363635,0.3816793893129772,0.5200764818355641,0.36951501154734423,0.14871794871794872,nonDRNA
0.5909090909090909,0.4564885496183207,0.4588910133843212,0.3949191685912242,0.09743589743589744,nonDRNA
0.5836363636363638,0.38931297709923657,0.451242829827916,0.466512702078522,0.21538461538461537,nonDRNA
0.7381818181818179,0.3740458015267175,0.44359464627151085,0.3903002309468823,0.015384615384615384,nonDRNA
0.5945454545454545,0.3526717557251907,0.5621414913957934,0.40184757505773677,0.14871794871794872,nonDRNA
0.6054545454545451,0.39847328244274804,0.6080305927342259,0.27944572748267915,0.10769230769230768,nonDRNA
0.6090909090909087,0.48244274809160315,0.46462715105162544,0.3602771362586606,0.025641025641025644,nonDRNA
0.6999999999999996,0.418320610687023,0.46653919694072643,0.3071593533487298,0.09743589743589744,nonDRNA
0.5545454545454547,0.36183206106870225,0.6080305927342259,0.4387990762124712,0.030769230769230767,nonDRNA
0.7945454545454548,0.28396946564885495,0.4990439770554495,0.351039260969977,0.09743589743589744,nonDRNA
0.7109090909090909,0.23053435114503817,0.6137667304015302,0.38799076212471145,0.12307692307692307,nonDRNA
0.6399999999999999,0.2793893129770993,0.6615678776290637,0.3787528868360278,0.05128205128205129,DNA
0.48545454545454514,0.500763358778626,0.4780114722753349,0.4387990762124712,0.10769230769230768,RNA
0.6599999999999998,0.2900763358778627,0.5659655831739967,0.43187066974595845,0.09230769230769231,RNA
0.6181818181818179,0.42900763358778615,0.48948374760994334,0.3533487297921479,0.12820512820512822,nonDRNA
0.5909090909090909,0.40458015267175584,0.5143403441682599,0.42725173210161677,0.05641025641025641,nonDRNA
0.7472727272727272,0.38778625954198465,0.4110898661567877,0.3810623556581987,0.05641025641025641,nonDRNA
0.6854545454545454,0.3862595419847328,0.46653919694072643,0.38337182448036955,0.08205128205128205,nonDRNA
0.6290909090909093,0.43206106870229016,0.5525812619502872,0.2771362586605081,0.09230769230769231,nonDRNA
0.11272727272727291,0.9038167938931299,0.47992351816443585,0.34411085450346424,0.005128205128205128,nonDRNA
0.6218181818181815,0.4030534351145037,0.46462715105162544,0.40877598152424954,0.14871794871794872,nonDRNA
0.5909090909090909,0.3862595419847328,0.4990439770554495,0.41108545034642036,0.19487179487179487,nonDRNA
0.6381818181818179,0.34809160305343506,0.581261950286807,0.3464203233256351,0.11282051282051282,nonDRNA
0.6418181818181821,0.44274809160305356,0.44168260038240986,0.38799076212471145,0.061538461538461535,nonDRNA
0.6818181818181818,0.35419847328244286,0.4722753346080307,0.39722863741339504,0.14871794871794872,nonDRNA
0.6272727272727271,0.38931297709923657,0.49139579349904433,0.3995381062355659,0.13846153846153847,nonDRNA
0.6563636363636363,0.28396946564885495,0.43977055449330754,0.4942263279445729,0.3282051282051282,nonDRNA
0.5672727272727275,0.4076335877862596,0.6386233269598467,0.20323325635103945,0.27692307692307694,nonDRNA
0.6054545454545451,0.3419847328244276,0.6539196940726585,0.351039260969977,0.020512820512820513,nonDRNA
0.5599999999999997,0.4351145038167939,0.5047801147227537,0.38799076212471145,0.14871794871794872,nonDRNA
0.5781818181818181,0.3419847328244276,0.6500956022944552,0.3718244803695151,0.061538461538461535,DNA
0.48363636363636364,0.20916030534351138,0.7896749521988538,0.48267898383371843,0.14871794871794872,DNA
0.46545454545454523,0.32366412213740453,0.6290630975143405,0.5311778290993073,0.1435897435897436,nonDRNA
0.7890909090909091,0.3740458015267175,0.4588910133843212,0.28637413394919176,0.061538461538461535,nonDRNA
0.5818181818181817,0.43206106870229016,0.5755258126195029,0.31870669745958446,0.06666666666666667,nonDRNA
0.6036363636363636,0.4412213740458014,0.4110898661567877,0.4341801385681295,0.15897435897435896,nonDRNA
0.6581818181818183,0.30992366412213734,0.5239005736137674,0.45727482678983844,0.09230769230769231,nonDRNA
0.5909090909090909,0.4198473282442749,0.49330783938814526,0.39722863741339504,0.12820512820512822,nonDRNA
0.4581818181818181,0.40458015267175584,0.5583173996175915,0.5311778290993073,0.08717948717948719,nonDRNA
0.6036363636363636,0.3572519083969466,0.5869980879541113,0.36951501154734423,0.11794871794871796,nonDRNA
0.5436363636363634,0.38931297709923657,0.5009560229445504,0.4618937644341801,0.2,nonDRNA
0.5199999999999999,0.5022900763358779,0.4990439770554495,0.34411085450346424,0.15897435897435896,nonDRNA
0.690909090909091,0.4809160305343513,0.39579349904397737,0.3371824480369517,0.0358974358974359,nonDRNA
0.6509090909090905,0.39083969465648843,0.5124282982791589,0.33487297921478065,0.1435897435897436,nonDRNA
0.5763636363636361,0.418320610687023,0.6099426386233269,0.28868360277136257,0.10256410256410257,nonDRNA
0.5563636363636362,0.4076335877862596,0.5602294455066924,0.3741339491916859,0.13333333333333333,nonDRNA
0.62,0.33740458015267166,0.5869980879541113,0.3949191685912242,0.07692307692307693,nonDRNA
0.5290909090909092,0.33435114503816793,0.6481835564053542,0.45034642032332567,0.05641025641025641,nonDRNA
0.527272727272727,0.38931297709923657,0.5927342256214155,0.42263279445727486,0.09230769230769231,DNA
0.521818181818182,0.41068702290076337,0.5009560229445504,0.5219399538106237,0.05128205128205129,nonDRNA
0.6399999999999999,0.364885496183206,0.46653919694072643,0.4526558891454967,0.11794871794871796,nonDRNA
0.6054545454545451,0.33893129770992353,0.5717017208413009,0.40877598152424954,0.12307692307692307,nonDRNA
0.5,0.41679389312977083,0.5181644359464632,0.4942263279445729,0.11282051282051282,nonDRNA
0.6345454545454543,0.364885496183206,0.5640535372848957,0.3556581986143187,0.09230769230769231,nonDRNA
0.6927272727272725,0.3786259541984731,0.41682600382409196,0.420323325635104,0.13846153846153847,nonDRNA
0.8345454545454545,0.42290076335877863,0.26195028680688304,0.36951501154734423,0.11282051282051282,nonDRNA
0.5618181818181818,0.4870229007633588,0.5659655831739967,0.28175519630485,0.05128205128205129,nonDRNA
0.5254545454545455,0.483969465648855,0.5200764818355641,0.3903002309468823,0.041025641025641026,nonDRNA
0.5436363636363634,0.4305343511450383,0.5391969407265779,0.3648960739030023,0.17435897435897438,nonDRNA
0.7036363636363638,0.37251908396946565,0.5047801147227537,0.3233256351039262,0.10256410256410257,nonDRNA
0.5618181818181818,0.39083969465648843,0.5736137667304019,0.40877598152424954,0.06666666666666667,nonDRNA
0.5018181818181815,0.3358778625954198,0.736137667304016,0.36951501154734423,0.0717948717948718,nonDRNA
0.7163636363636366,0.48854961832061067,0.31166347992351884,0.3903002309468823,0.05128205128205129,nonDRNA
0.49454545454545434,0.35114503816793885,0.6577437858508604,0.466512702078522,0.025641025641025644,nonDRNA
0.6072727272727273,0.38015267175572526,0.5277246653919694,0.4064665127020787,0.10256410256410257,nonDRNA
0.6145454545454544,0.37251908396946565,0.5411089866156787,0.3810623556581987,0.13333333333333333,nonDRNA
0.6672727272727269,0.33282442748091606,0.5334608030592736,0.38799076212471145,0.11282051282051282,DNA
0.6527272727272727,0.3465648854961832,0.5009560229445504,0.42263279445727486,0.11794871794871796,nonDRNA
0.6418181818181821,0.3572519083969466,0.5258126195028684,0.40184757505773677,0.09743589743589744,nonDRNA
0.5872727272727274,0.4137404580152671,0.5277246653919694,0.3856812933025406,0.09230769230769231,nonDRNA
0.5163636363636364,0.4076335877862596,0.43977055449330754,0.5635103926096998,0.15384615384615385,DNA
0.5527272727272726,0.38778625954198465,0.5755258126195029,0.36720554272517336,0.18974358974358974,nonDRNA
0.2854545454545455,0.38931297709923657,0.5315487571701726,0.8060046189376444,0.08205128205128205,nonDRNA
0.6818181818181818,0.38778625954198465,0.5086042065009557,0.3371824480369517,0.06666666666666667,nonDRNA
0.6399999999999999,0.34809160305343506,0.5774378585086037,0.3233256351039262,0.16923076923076924,nonDRNA
0.6072727272727273,0.42137404580152676,0.487571701720841,0.40877598152424954,0.06666666666666667,nonDRNA
0.6563636363636363,0.4564885496183207,0.46462715105162544,0.3025404157043881,0.10256410256410257,nonDRNA
0.6799999999999997,0.3847328244274809,0.45697896749522027,0.3949191685912242,0.10256410256410257,nonDRNA
0.6345454545454543,0.3557251908396947,0.5793499043977061,0.3579676674364898,0.08205128205128205,nonDRNA
0.34363636363636374,0.2961832061068702,0.7590822179732316,0.5981524249422633,0.07692307692307693,RNA
0.6763636363636362,0.3847328244274809,0.4359464627151056,0.41108545034642036,0.12820512820512822,nonDRNA
0.5763636363636361,0.33129770992366414,0.5869980879541113,0.4341801385681295,0.13333333333333333,nonDRNA
0.4890909090909093,0.2961832061068702,0.738049713193117,0.45496535796766757,0.041025641025641026,RNA
0.7945454545454548,0.39389312977099245,0.38049713193116697,0.3325635103926098,0.09230769230769231,nonDRNA
0.6363636363636364,0.43969465648854955,0.37284894837476174,0.45727482678983844,0.12820512820512822,nonDRNA
0.5909090909090909,0.5633587786259542,0.20841300191204531,0.5519630484988454,0.06666666666666667,nonDRNA
0.6054545454545451,0.3923664122137406,0.5066921606118547,0.39260969976905313,0.15897435897435896,nonDRNA
0.5054545454545457,0.38778625954198465,0.581261950286807,0.4411085450346421,0.1435897435897436,nonDRNA
0.7236363636363637,0.3068702290076336,0.5946462715105165,0.28868360277136257,0.10256410256410257,nonDRNA
0.5690909090909089,0.3603053435114503,0.5889101338432122,0.39260969976905313,0.1435897435897436,nonDRNA
0.6509090909090905,0.3709923664122138,0.5487571701720839,0.32101616628175533,0.1435897435897436,nonDRNA
0.5509090909090911,0.3007633587786258,0.5621414913957934,0.5635103926096998,0.08717948717948719,RNA
0.6127272727272729,0.516030534351145,0.36520076481835523,0.3949191685912242,0.08717948717948719,nonDRNA
0.6399999999999999,0.28396946564885495,0.7265774378585085,0.25635103926097,0.13333333333333333,nonDRNA
0.48545454545454514,0.39389312977099245,0.5889101338432122,0.4434180138568131,0.14871794871794872,nonDRNA
0.5800000000000002,0.418320610687023,0.5659655831739967,0.34872979214780614,0.07692307692307693,nonDRNA
0.6581818181818183,0.3633587786259541,0.5181644359464632,0.3741339491916859,0.10769230769230768,nonDRNA
0.6327272727272728,0.39389312977099245,0.5124282982791589,0.3579676674364898,0.13333333333333333,nonDRNA
0.5927272727272723,0.33740458015267166,0.6520076481835562,0.351039260969977,0.07692307692307693,nonDRNA
0.6090909090909087,0.4473282442748092,0.4722753346080307,0.3903002309468823,0.05641025641025641,nonDRNA
0.39090909090909065,0.46106870229007635,0.6022944550669217,0.5034642032332565,0.025641025641025644,RNA
0.6490909090909092,0.38778625954198465,0.510516252390058,0.34872979214780614,0.12820512820512822,nonDRNA
0.5472727272727269,0.36946564885496186,0.6042065009560227,0.39722863741339504,0.12820512820512822,nonDRNA
0.7345454545454544,0.3251908396946564,0.45506692160611933,0.4434180138568131,0.041025641025641026,nonDRNA
0.6054545454545451,0.3969465648854962,0.487571701720841,0.3949191685912242,0.18461538461538463,nonDRNA
0.6218181818181815,0.35877862595419846,0.5544933078393882,0.40184757505773677,0.0717948717948718,nonDRNA
0.48363636363636364,0.39083969465648843,0.6290630975143405,0.4387990762124712,0.0717948717948718,nonDRNA
0.5527272727272726,0.39999999999999997,0.5850860420650104,0.3995381062355659,0.046153846153846156,nonDRNA
0.6236363636363635,0.314503816793893,0.5143403441682599,0.51270207852194,0.0717948717948718,nonDRNA
0.521818181818182,0.43358778625954203,0.5717017208413009,0.3995381062355659,0.061538461538461535,nonDRNA
0.5381818181818183,0.36183206106870225,0.5028680688336528,0.5334872979214782,0.14871794871794872,nonDRNA
0.4036363636363634,0.5511450381679389,0.453154875717017,0.4480369515011548,0.21025641025641026,nonDRNA
0.7200000000000002,0.25343511450381684,0.617590822179732,0.3579676674364898,0.07692307692307693,DNA
0.5581818181818182,0.37251908396946565,0.5889101338432122,0.4133949191685912,0.08205128205128205,nonDRNA
0.46545454545454523,0.42290076335877863,0.644359464627151,0.304849884526559,0.27179487179487183,nonDRNA
0.5527272727272726,0.3755725190839694,0.453154875717017,0.5819861431870669,0.08205128205128205,nonDRNA
0.7090909090909089,0.3068702290076336,0.5334608030592736,0.40877598152424954,0.041025641025641026,nonDRNA
0.5618181818181818,0.39083969465648843,0.5564053537284892,0.38337182448036955,0.17435897435897438,nonDRNA
0.478181818181818,0.37251908396946565,0.5315487571701726,0.561200923787529,0.13846153846153847,nonDRNA
0.7599999999999999,0.39999999999999997,0.38814531548757214,0.3579676674364898,0.09230769230769231,nonDRNA
0.7836363636363634,0.3114503816793892,0.48183556405353684,0.3579676674364898,0.06666666666666667,nonDRNA
0.5872727272727274,0.3862595419847328,0.5372848948374769,0.42725173210161677,0.06666666666666667,nonDRNA
0.5199999999999999,0.4351145038167939,0.47992351816443585,0.47113163972286376,0.14871794871794872,DNA
0.407272727272727,0.35114503816793885,0.7170172084130023,0.48267898383371843,0.08717948717948719,nonDRNA
0.5599999999999997,0.3954198473282443,0.5487571701720839,0.41108545034642036,0.11794871794871796,nonDRNA
0.5527272727272726,0.29923664122137394,0.6252390057361373,0.4965357967667437,0.061538461538461535,RNA
0.6327272727272728,0.32213740458015266,0.6462715105162533,0.28175519630485,0.18974358974358974,nonDRNA
0.5363636363636363,0.38778625954198465,0.5717017208413009,0.4064665127020787,0.15897435897435896,nonDRNA
0.7981818181818183,0.2580152671755725,0.5717017208413009,0.34180138568129337,0.0,nonDRNA
0.6000000000000001,0.25190839694656497,0.4971319311663486,0.5681293302540418,0.27692307692307694,nonDRNA
0.6000000000000001,0.3404580152671754,0.6233269598470363,0.36258660508083146,0.09230769230769231,nonDRNA
0.34363636363636374,0.2900763358778627,0.7915869980879547,0.5681293302540418,0.08205128205128205,RNA
0.6963636363636361,0.3419847328244276,0.5391969407265779,0.3325635103926098,0.11282051282051282,nonDRNA
0.5654545454545453,0.43664122137404576,0.5544933078393882,0.33487297921478065,0.11794871794871796,nonDRNA
0.5236363636363635,0.36793893129771,0.617590822179732,0.3995381062355659,0.15384615384615385,nonDRNA
0.6945454545454546,0.3038167938931299,0.5239005736137674,0.4249422632794459,0.08717948717948719,RNA
0.5399999999999998,0.36793893129771,0.6137667304015302,0.43187066974595845,0.046153846153846156,nonDRNA
0.4981818181818179,0.37251908396946565,0.6711281070745698,0.4064665127020787,0.05128205128205129,nonDRNA
0.5763636363636361,0.42900763358778615,0.5334608030592736,0.36720554272517336,0.10256410256410257,nonDRNA
0.570909090909091,0.3603053435114503,0.4627151051625245,0.43187066974595845,0.38974358974358975,nonDRNA
0.6309090909090908,0.4244274809160305,0.4780114722753349,0.36258660508083146,0.11282051282051282,nonDRNA
0.7163636363636366,0.4870229007633588,0.3441682600382406,0.3071593533487298,0.14871794871794872,nonDRNA
0.787272727272727,0.3969465648854962,0.3862332695984698,0.3556581986143187,0.030769230769230767,nonDRNA
0.7127272727272724,0.3755725190839694,0.46462715105162544,0.36951501154734423,0.0717948717948718,nonDRNA
0.5454545454545454,0.3740458015267175,0.5544933078393882,0.4480369515011548,0.12820512820512822,nonDRNA
0.5854545454545452,0.4137404580152671,0.5908221797323132,0.31408775981524256,0.09230769230769231,nonDRNA
0.4909090909090908,0.08091603053435106,0.8910133843212236,0.561200923787529,0.11794871794871796,RNA
0.7090909090909089,0.2854961832061068,0.5239005736137674,0.43648960739030035,0.07692307692307693,nonDRNA
0.44727272727272743,0.5618320610687023,0.4493307839388151,0.4387990762124712,0.08205128205128205,DNA
0.5927272727272723,0.468702290076336,0.41873804971319295,0.41108545034642036,0.12307692307692307,nonDRNA
0.4636363636363638,0.4564885496183207,0.45697896749522027,0.5658198614318707,0.09230769230769231,nonDRNA
0.6672727272727269,0.3709923664122138,0.5487571701720839,0.31639722863741343,0.10769230769230768,RNA
0.6218181818181815,0.3969465648854962,0.5889101338432122,0.29330254041570447,0.09230769230769231,nonDRNA
0.5945454545454545,0.25954198473282436,0.5793499043977061,0.5381062355658198,0.11282051282051282,DNA
0.5690909090909089,0.39999999999999997,0.583173996175908,0.3279445727482681,0.16923076923076924,nonDRNA
0.5927272727272723,0.36793893129771,0.5353728489483746,0.4295612009237876,0.11794871794871796,nonDRNA
0.6527272727272727,0.25954198473282436,0.7265774378585085,0.3117782909930717,0.05641025641025641,nonDRNA
0.5290909090909092,0.41526717557251897,0.5047801147227537,0.4688221709006929,0.12820512820512822,nonDRNA
0.7381818181818179,0.418320610687023,0.41491395793499103,0.3325635103926098,0.06666666666666667,nonDRNA
0.5127272727272728,0.34809160305343506,0.6080305927342259,0.47113163972286376,0.11282051282051282,nonDRNA
0.5290909090909092,0.5145038167938931,0.3135755258126198,0.48267898383371843,0.27692307692307694,nonDRNA
0.5290909090909092,0.2793893129770993,0.7265774378585085,0.4180138568129331,0.10256410256410257,RNA
