SOC1_SC1,SOC1_G1,Labels
0.51741558096251,0.20443394429537073,nonDRNA
0.6588673225206062,0.5002718071887414,nonDRNA
0.6027652220154214,0.3014030544172249,nonDRNA
0.5261898431268279,0.22053628882486628,nonDRNA
0.5567668173358148,0.3460964487543991,nonDRNA
0.5450678011167243,0.34939342603947626,nonDRNA
0.5261898431268279,0.25132618834176806,nonDRNA
0.6160595586280244,0.3026762516506507,nonDRNA
0.483116192501994,0.329430371530896,nonDRNA
0.4310023929805903,0.31409588167984775,nonDRNA
0.6915713905876096,0.3712626910387812,nonDRNA
0.5131613932464769,0.30623767228323706,nonDRNA
0.548790215368253,0.30937239316241905,nonDRNA
0.4940175485243286,0.24907230714402095,RNA
0.6782770539750066,0.3644641610663688,nonDRNA
0.6734910927944695,0.30619701581887443,nonDRNA
0.6809359212975271,0.3110866987599156,nonDRNA
0.6391917043339537,0.40929993699507516,nonDRNA
0.6115394841797394,0.2855687050081475,nonDRNA
0.4833820792342462,0.27241311448232297,nonDRNA
0.4972081893113533,0.2540037800939703,DNA
0.7043339537357086,0.1941957195812985,RNA
0.543472480723212,0.2733070445041007,nonDRNA
0.5495878755650092,0.2829198633042678,nonDRNA
0.6500930603562881,0.30195687069561644,RNA
0.6253655942568466,0.3374696205863511,nonDRNA
0.5801648497739962,0.29583337909494645,nonDRNA
0.6019675618186652,0.3340010498469749,nonDRNA
0.44004254187716024,0.47702520160047746,nonDRNA
0.6490295134272799,0.3685752584405993,nonDRNA
0.631746875830896,0.4741695006119964,nonDRNA
0.5719223610741824,0.3081254941624471,nonDRNA
0.4065408136134006,0.30917244430123153,nonDRNA
0.5046530178144111,0.3480957442438692,nonDRNA
0.5961180537091199,0.39821393851378967,nonDRNA
0.5825578303642648,0.3299938775159944,nonDRNA
0.6320127625631481,0.36209965431761404,nonDRNA
0.6248338207923424,0.3302391177792415,nonDRNA
0.6240361605955863,0.31164528432202426,nonDRNA
0.5341664450943898,0.34017016871475486,nonDRNA
0.6463706461047592,0.39379426512441457,nonDRNA
0.5022600372241425,0.2328986080845472,nonDRNA
0.478330231321457,0.4574595929994034,nonDRNA
0.5841531507577772,0.3777997584660076,nonDRNA
0.4533368784897633,0.275851440573902,nonDRNA
0.6038287689444297,0.385611341396983,nonDRNA
0.5825578303642648,0.3535509399636856,nonDRNA
0.6216431800053177,0.3786250292748374,nonDRNA
0.5527785163520339,0.26463003809750857,nonDRNA
0.39298059026854554,0.5079771308143656,nonDRNA
0.5203403350172825,0.2844443127853446,nonDRNA
0.6163254453602764,0.35694132131930606,nonDRNA
0.6665780377559158,0.30722084164893204,nonDRNA
0.6126030311087476,0.3339189140488756,nonDRNA
0.5846849242222812,0.31294320122316666,nonDRNA
0.41318798191970213,0.2779314612282591,nonDRNA
0.6078170699282106,0.326508664663366,nonDRNA
0.6274926881148629,0.39044642107743965,nonDRNA
0.592395639457591,0.3407430453347622,nonDRNA
0.636001063546929,0.3487058682979766,nonDRNA
0.6827971284232915,0.4413758553937055,nonDRNA
0.6817335814942834,0.27912373177776756,nonDRNA
0.4224940175485242,0.2697059750023031,nonDRNA
0.47646902419569265,0.2983974736499593,nonDRNA
0.47513959053443233,0.24727503448242502,nonDRNA
0.6075511831959584,0.32192570208306526,nonDRNA
0.6753522999202339,0.37145640960328186,RNA
0.4844456261632543,0.2891530064472991,nonDRNA
0.5889391119383142,0.38554738429474195,nonDRNA
0.4706195160861472,0.4212843828830675,nonDRNA
0.5761765487902153,0.3262477227090082,nonDRNA
0.5788354161127359,0.3420391317713794,nonDRNA
0.4352565806966232,0.22137639647230178,nonDRNA
0.5522467428875298,0.27311715480117577,nonDRNA
0.5421430470619516,0.4281546788201451,nonDRNA
0.4990693964371177,0.3204555116008964,nonDRNA
0.5913320925285828,0.345125849138219,nonDRNA
0.5567668173358148,0.36270724259059023,nonDRNA
0.5466631215102365,0.2809256729635654,nonDRNA
0.5974474873703802,0.1709032264305105,nonDRNA
0.26030311087476726,0.2570111829291349,nonDRNA
0.6067535229992023,0.3595415129706212,nonDRNA
0.7109811220420101,0.4677344102107274,nonDRNA
0.32783834086679076,0.38261067265608095,nonDRNA
0.4820526455729859,0.40262870827342756,nonDRNA
0.5285828237170964,0.17303428177929073,DNA
0.5804307365062482,0.3688474686674013,nonDRNA
0.5830896038287688,0.21266608904595283,nonDRNA
0.5599574581228396,0.30080809467014746,nonDRNA
0.5830896038287688,0.2514355627954625,nonDRNA
0.6391917043339537,0.3350777324393546,DNA
0.4482850305769741,0.3513253973795742,nonDRNA
0.47008774262164316,0.2633581423411533,nonDRNA
0.5692634937516617,0.3572453379663901,nonDRNA
0.6429141185854825,0.374040345386153,nonDRNA
0.4642382345120977,0.1353660255640996,nonDRNA
0.4996011699016219,0.333884916109139,nonDRNA
0.42807763892581746,0.35262265934386805,nonDRNA
0.5341664450943898,0.2354407118753787,nonDRNA
0.5993086944961445,0.22267278518746458,nonDRNA
0.5046530178144111,0.27143169161489045,nonDRNA
0.5277851635203403,0.3440417439282232,nonDRNA
0.557032704068067,0.3211188366790027,nonDRNA
0.44748737038021796,0.21743601090661296,nonDRNA
0.513959053443233,0.3495467484350283,nonDRNA
0.6306833289018878,0.36536645412790403,nonDRNA
0.368784897633608,0.18946108874081938,RNA
0.5245945227333155,0.32983335081510917,nonDRNA
0.5687317202871576,0.3235689302392503,nonDRNA
0.622972613666578,0.339726113134866,nonDRNA
0.4801914384472214,0.3382723800401715,nonDRNA
0.5602233448550916,0.4359549934786762,nonDRNA
0.4855091730922626,0.34214063018963975,nonDRNA
0.6075511831959584,0.26127891936629105,nonDRNA
0.4536027652220153,0.3574933239264249,nonDRNA
0.6189843126827971,0.41434893752281987,nonDRNA
0.42781175219356543,0.3622092554802176,nonDRNA
0.513427279978729,0.4273269142133151,nonDRNA
0.5559691571390587,0.3802075582197714,nonDRNA
0.5392182930071788,0.2978761859017085,nonDRNA
0.5527785163520339,0.3733973905233593,nonDRNA
0.6184525392182929,0.3111300589379349,nonDRNA
0.6062217495346981,0.41916119517309514,nonDRNA
0.6336080829566604,0.3679493907122498,nonDRNA
0.478064344589205,0.2348743258474723,nonDRNA
0.5650093060356288,0.25796906165652744,DNA
0.6639191704333952,0.316557344272055,nonDRNA
0.3270406806700345,0.22531795756566758,nonDRNA
0.3251794735442702,0.30976341565083443,nonDRNA
0.6325445360276521,0.07028548831570829,nonDRNA
0.5424089337942036,0.3239232510742727,RNA
0.5594256846583354,0.3630865601819958,nonDRNA
0.7160329699547991,0.3016425094049771,nonDRNA
0.5809625099707523,0.3447006355876628,nonDRNA
0.6208455198085614,0.28283417573325975,nonDRNA
0.46370646104759367,0.37140982512077786,nonDRNA
0.48630683328901886,0.3557294782339798,nonDRNA
0.5237968625365594,0.25582241377277787,nonDRNA
0.5990428077638925,0.38449350693929096,nonDRNA
0.6059558628024461,0.2795836401880401,DNA
0.6431800053177346,0.4390384781444046,nonDRNA
0.5985110342993885,0.33771852177864864,nonDRNA
0.4972081893113533,0.3394824094542249,nonDRNA
0.49348577505982444,0.3691563049779599,nonDRNA
0.6729593193299653,0.24377914951781704,nonDRNA
0.5865461313480457,0.3131197990667184,nonDRNA
0.6806700345652751,0.39890114359698636,nonDRNA
0.43791544801914384,0.31678505237966603,nonDRNA
0.5017282637596383,0.35812989735325906,nonDRNA
0.5067801116724274,0.24606895148271482,nonDRNA
0.4413719755384205,0.42918110760434414,nonDRNA
0.5158202605689975,0.32937125928200844,nonDRNA
0.6421164583887263,0.44522430629844706,nonDRNA
0.623504387131082,0.4772716929610376,nonDRNA
0.6072852964637063,0.3787346052475622,nonDRNA
0.6219090667375697,0.3652756865980071,nonDRNA
0.6322786492954001,0.27263827001555013,nonDRNA
0.5152884871044934,0.4010336935452413,nonDRNA
0.610210050518479,0.3293215848410399,DNA
0.6248338207923424,0.4661845021588229,nonDRNA
0.5572985908003191,0.3287686502084059,nonDRNA
0.5854825844190374,0.3532569656816113,nonDRNA
0.6931667109811219,0.39584338619412596,nonDRNA
0.5753788885934591,0.323708062336419,nonDRNA
0.5830896038287688,0.34534872918572906,nonDRNA
0.6705663387396967,0.2340122106426028,nonDRNA
0.5660728529646369,0.3514215639401577,nonDRNA
0.5019941504918904,0.3297339179669094,nonDRNA
0.610210050518479,0.40934637033830645,nonDRNA
0.4703536293538952,0.3492655622147518,nonDRNA
0.496144642382345,0.3146005357114728,nonDRNA
0.5953203935123637,0.3395011759139215,DNA
0.6123371443764956,0.35638433111618734,nonDRNA
0.42515288487104486,0.2141626281413332,DNA
0.496144642382345,0.29045624680949184,nonDRNA
0.574581228396703,0.3263760651414296,nonDRNA
0.4921563413985641,0.4381480327225258,nonDRNA
0.5838872640255252,0.35464368530210544,nonDRNA
0.47088540281839925,0.3986429809259215,nonDRNA
0.4645041212443499,0.32202333805324485,nonDRNA
0.7184259505450677,0.39973293858442205,DNA
0.6511566072852965,0.39655563841346353,nonDRNA
0.5171496942302579,0.34551807234418985,nonDRNA
0.6046264291411858,0.36654869910565513,nonDRNA
0.530709917575113,0.34611625639575216,nonDRNA
0.527253390055836,0.23935439616955304,nonDRNA
0.6245679340600904,0.48650523615293045,nonDRNA
0.5578303642648231,0.3888525986701826,nonDRNA
0.5251262961978197,0.35646426699820566,nonDRNA
0.5450678011167243,0.3535271943046154,nonDRNA
0.5990428077638925,0.37871206030604754,nonDRNA
0.5918638659930869,0.3112946747958099,nonDRNA
0.6548790215368253,0.4028958217480883,nonDRNA
0.6336080829566604,0.2649962905384498,nonDRNA
0.5705929274129221,0.36444303515469256,nonDRNA
0.667375697952672,0.3223621083364291,nonDRNA
0.6527519276788087,0.17300288679369552,RNA
0.5408136134006913,0.2342931449640915,nonDRNA
0.6136665780377558,0.3803678834016264,nonDRNA
0.2948683860675352,0.3308439351655511,nonDRNA
0.4490826907737303,0.3405352036448881,nonDRNA
0.47620313746344045,0.29822737479513484,nonDRNA
0.43924488168040415,0.2715047926431312,nonDRNA
0.6296197819728795,0.35916227934547823,nonDRNA
0.5301781441106089,0.3771603301862441,nonDRNA
0.6461047593725072,0.3835647812982816,nonDRNA
0.6017016750864131,0.3528491583372973,nonDRNA
0.5583621377293273,0.28481146366529597,nonDRNA
0.5822919436320126,0.3385505518716197,nonDRNA
0.610210050518479,0.1992315038193061,nonDRNA
0.6064876362669502,0.3272727408599952,nonDRNA
0.4254187716032969,0.3202742284398904,nonDRNA
0.5870779048125497,0.3379119380646039,nonDRNA
0.517947354427014,0.34254711086700435,nonDRNA
0.4536027652220153,0.3902023983250006,nonDRNA
0.6264291411858547,0.3990973727527395,nonDRNA
0.5341664450943898,0.3717433559091744,nonDRNA
0.5902685455995744,0.26256761677179746,DNA
0.6341398564211644,0.2532835930628148,nonDRNA
0.6604626429141185,0.3215853952172749,nonDRNA
0.5870779048125497,0.24943203540635628,nonDRNA
0.6152618984312682,0.3167993602308172,nonDRNA
0.4575910662057962,0.23407730128938922,nonDRNA
0.48896570061153943,0.3144525871567286,nonDRNA
0.44668971018346176,0.3059905007959497,nonDRNA
0.6825312416910395,0.3118114619523842,nonDRNA
0.561552778516352,0.23653297020947528,nonDRNA
0.548258441903749,0.29305800023329187,nonDRNA
0.5333687848976335,0.29873720114853747,nonDRNA
0.5580962509970752,0.28378186935299593,nonDRNA
0.5533102898165381,0.3298526210723814,nonDRNA
0.7176282903483114,0.4674575566496023,nonDRNA
0.7686785429407073,0.366740343703469,RNA
0.45572985908003183,0.2507603313013161,nonDRNA
0.6264291411858547,0.35009172306596553,nonDRNA
0.5695293804839138,0.3199668027625437,nonDRNA
0.5277851635203403,0.3094825568989822,nonDRNA
0.5458654613134803,0.2929510272147083,nonDRNA
0.5251262961978197,0.34372321791095767,nonDRNA
0.5421430470619516,0.2941874304318522,nonDRNA
0.6500930603562881,0.44807643032414035,nonDRNA
0.5471948949747406,0.3394802347280229,nonDRNA
0.5493219888327572,0.3877845226197218,nonDRNA
0.5243286360010635,0.24910213196050512,nonDRNA
0.5945227333156076,0.34464561249576514,nonDRNA
0.3693166710981122,0.2602826344703742,nonDRNA
0.6211114065408134,0.3304848198569329,nonDRNA
0.4905610210050518,0.29440667474019067,nonDRNA
0.5352299920233979,0.36303820401135045,nonDRNA
0.49641052911459704,0.3340377011206104,DNA
0.6261632544536027,0.37064789846047186,nonDRNA
0.6261632544536027,0.3333566927475954,nonDRNA
0.5905344323318267,0.3762683985615168,nonDRNA
0.4990693964371177,0.32870039403351853,nonDRNA
0.5357617654879021,0.48205750963521254,nonDRNA
0.6024993352831693,0.3200287110879767,nonDRNA
0.4804573251794734,0.2750336343658194,nonDRNA
0.540015953203935,0.344686495669037,nonDRNA
0.6333421962244083,0.32263894510430163,nonDRNA
0.473810156873172,0.32466682270956915,nonDRNA
0.4320659399095984,0.23386857795375754,nonDRNA
0.6514224940175485,0.3271103836945847,nonDRNA
0.62323850039883,0.3209789572820966,nonDRNA
0.5541079500132942,0.37452363840056624,nonDRNA
0.6200478596118053,0.2810087323905534,nonDRNA
0.44961446423823437,0.3741651696321702,nonDRNA
0.509173092262696,0.40857018620660673,nonDRNA
0.5432065939909597,0.3304849877894582,nonDRNA
0.2313214570592927,0.19699973093850803,nonDRNA
0.6740228662589736,0.34656484615382277,nonDRNA
0.5567668173358148,0.3511445340498813,nonDRNA
0.6197819728795532,0.35819625589061116,nonDRNA
0.6692369050784365,0.32902305119090525,nonDRNA
0.5969157139058759,0.4165271063415587,nonDRNA
0.6192501994150491,0.29807263336974443,nonDRNA
0.429938846051582,0.3846405738482776,nonDRNA
0.5479925551714969,0.3550197366058948,nonDRNA
0.5251262961978197,0.24593903048455612,nonDRNA
0.5035894708854028,0.29494046506494637,nonDRNA
0.6043605424089338,0.39042571499707646,nonDRNA
0.5211379952140388,0.16010094155400653,nonDRNA
0.7120446689710183,0.38549762588751074,nonDRNA
0.667375697952672,0.36820203679986035,nonDRNA
0.3251794735442702,0.30672703605843815,nonDRNA
0.5860143578835415,0.3227936529431871,nonDRNA
0.5296463706461046,0.30260924657307653,nonDRNA
0.37170965168838066,0.21118595695828915,nonDRNA
0.5828237170965168,0.3207442379915565,nonDRNA
0.48072321191172557,0.3312863701965713,RNA
0.5655410795001329,0.5422049030050282,nonDRNA
0.47646902419569265,0.3490332611525753,nonDRNA
0.5937250731188513,0.3425793035320946,nonDRNA
0.5865461313480457,0.26009487751051985,nonDRNA
0.6280244615793672,0.2782371488039693,nonDRNA
0.5466631215102365,0.19292291698930705,RNA
0.702206859877692,0.34626632090031434,DNA
0.4727466099441638,0.27945873197576004,nonDRNA
0.7165647434193033,0.4358757125335063,nonDRNA
0.609944163786227,0.38091003676613944,nonDRNA
0.5764424355224673,0.3000851955287091,nonDRNA
0.6386599308694496,0.27450881163791196,nonDRNA
0.5219356554107949,0.32112121292423496,nonDRNA
0.6181866524860409,0.38510283331390344,nonDRNA
0.508641318798192,0.34009374262251413,nonDRNA
0.4211645838872639,0.29743851175777886,nonDRNA
0.6157936718957723,0.4349957125146978,nonDRNA
0.605689976070194,0.38969462074840605,nonDRNA
0.44668971018346176,0.3419797088473202,nonDRNA
0.5939909598511033,0.39383585361429246,nonDRNA
0.5211379952140388,0.3507481545139104,nonDRNA
0.6083488433927147,0.4377476647890802,nonDRNA
0.5849508109545333,0.25827839336803554,nonDRNA
0.7359744748737037,0.3623087051216699,nonDRNA
0.47513959053443233,0.329223201571123,nonDRNA
0.6336080829566604,0.2895087379155335,DNA
0.3570858814145173,0.19780784743988372,RNA
0.5854825844190374,0.2998608796581081,RNA
0.43445892049986695,0.3347117067073224,nonDRNA
0.605424089337942,0.22517824610128692,nonDRNA
0.5655410795001329,0.3571095897096054,nonDRNA
0.5522467428875298,0.28609769246268113,nonDRNA
0.5703270406806701,0.3163137581441817,nonDRNA
0.0,0.2322916411619143,nonDRNA
0.6349375166179207,0.6463243449464384,nonDRNA
0.5211379952140388,0.40533706526425545,nonDRNA
0.5915979792608348,0.3436025667881926,nonDRNA
0.5985110342993885,0.36211202254809866,nonDRNA
0.6240361605955863,0.4592687049040294,nonDRNA
0.5349641052911459,0.3233639098158005,nonDRNA
0.6527519276788087,0.6820540048834106,nonDRNA
0.3855357617654879,0.4044492983661542,nonDRNA
0.4597181600638128,0.25992094139749344,nonDRNA
0.4107950013294337,0.4030783644030336,nonDRNA
0.6282903483116192,0.3222191053945536,DNA
0.5708588141451741,0.22355537136716175,DNA
0.5453336878489763,0.22897678745952438,nonDRNA
0.5059824514756713,0.29571693468193894,nonDRNA
0.4333953735708587,0.17717087970748033,nonDRNA
0.6261632544536027,0.4255615991112742,nonDRNA
0.5942568465833553,0.3301229420582743,nonDRNA
0.4746078170699281,0.21426222052543187,nonDRNA
0.6692369050784365,0.3107847056997609,nonDRNA
0.5761765487902153,0.3789725320493346,nonDRNA
0.587875565009306,0.37528454906909464,nonDRNA
0.6115394841797394,0.42043089940999584,nonDRNA
0.49454932198883267,0.31296185013009564,nonDRNA
0.4953469821855889,0.2236066663569991,nonDRNA
0.6250997075245944,0.4252786244096038,nonDRNA
0.4514756713639989,0.33920530399431204,nonDRNA
0.6921031640521137,0.39263126521405695,nonDRNA
0.6453070991757511,0.2511838319401146,nonDRNA
0.44190374900292473,0.29105626132557944,DNA
0.5934591863865992,0.2619111097542162,nonDRNA
0.5471948949747406,0.36915025940705093,nonDRNA
0.513427279978729,0.2927906852396009,nonDRNA
0.47753257112470077,0.3081169128104068,nonDRNA
0.5115660728529646,0.33712418338191447,nonDRNA
0.6665780377559158,0.39736580369164726,nonDRNA
0.636266950279181,0.3553561054539681,nonDRNA
0.483116192501994,0.3377681710297383,nonDRNA
0.5277851635203403,0.339455405904165,nonDRNA
0.5854825844190374,0.34490174318327455,nonDRNA
0.592129752725339,0.35990237477750203,nonDRNA
0.5727200212709385,0.3476033912697187,nonDRNA
0.548790215368253,0.2420055049625236,nonDRNA
0.5506514224940176,0.3356062496828174,nonDRNA
0.5453336878489763,0.26374799769851826,nonDRNA
0.5554373836745545,0.3482112062516039,nonDRNA
0.561552778516352,0.32280882564684327,nonDRNA
0.5168838074980059,0.2694757730966922,DNA
0.6104759372507312,0.3560682485171642,nonDRNA
0.5668705131613931,0.34029427085091374,nonDRNA
0.47008774262164316,0.30525727380420875,nonDRNA
0.6205796330763094,0.4059904403402407,DNA
0.6535495878755649,0.3989601886728638,nonDRNA
0.4865727200212709,0.08645598826057606,nonDRNA
0.561552778516352,0.36861826596031555,nonDRNA
0.5950545067801116,0.3925155513075343,nonDRNA
0.6128689178409996,0.3482328527541084,nonDRNA
0.6354692900824248,0.2456663080635522,nonDRNA
0.5067801116724274,0.3044985126720036,nonDRNA
0.5102366391917044,0.2830198671230535,nonDRNA
0.7931401223078968,0.14554871499207206,RNA
0.627758574847115,0.334071892182751,nonDRNA
0.5232650890720552,0.28282504860051244,nonDRNA
0.6163254453602764,0.29989643937032956,RNA
0.6094123903217229,0.3652370201340686,nonDRNA
0.562084551980856,0.34058777492191716,nonDRNA
0.4703536293538952,0.27692856818747374,nonDRNA
0.5346982185588939,0.38307674419003,nonDRNA
0.48497739962775854,0.30785005123453413,nonDRNA
0.6745546397234776,0.36548870060965893,nonDRNA
0.6086147301249667,0.40007774604188906,nonDRNA
0.4541345386865195,0.3718830421836763,nonDRNA
0.5346982185588939,0.2341289993172871,RNA
0.37436851901090124,0.2863987199108156,nonDRNA
0.6841265620845518,0.4112605660206066,nonDRNA
0.5115660728529646,0.3143729199667506,nonDRNA
0.5979792608348843,0.3114741862686747,nonDRNA
0.5788354161127359,0.3904255470645512,nonDRNA
0.5889391119383142,0.3258419305549971,nonDRNA
0.5719223610741824,0.31138800329671695,nonDRNA
0.5495878755650092,0.3842483422456804,nonDRNA
0.6615261898431268,0.27661907694006654,RNA
0.5900026588673224,0.3735341967550532,nonDRNA
0.5381547460781707,0.3046210530356776,nonDRNA
0.5341664450943898,0.3310180979874865,nonDRNA
0.4953469821855889,0.3729149791547035,nonDRNA
0.5511831959585216,0.31492266388140494,nonDRNA
0.5809625099707523,0.2984869564960381,nonDRNA
0.6352034033501728,0.27449389922967,nonDRNA
0.5408136134006913,0.2626340088956545,nonDRNA
0.5490561021005052,0.31472114485110647,nonDRNA
0.5171496942302579,0.3655811978445659,nonDRNA
0.2693432597713374,0.34768550187793906,nonDRNA
0.6660462642914118,0.3317162270814505,DNA
0.6022334485509172,0.3310080472258504,nonDRNA
0.4666312151023663,0.5498796461178046,nonDRNA
0.4706195160861472,0.13808360205056358,nonDRNA
0.6766817335814942,0.265364877241492,nonDRNA
0.5057165647434192,0.4313302156995886,nonDRNA
0.3916511566072852,0.34550519191950335,nonDRNA
0.5892049986705663,0.5157606354271194,nonDRNA
0.6274926881148629,0.29519108756562756,nonDRNA
0.6298856687051315,0.3276673990875822,nonDRNA
0.5445360276522201,0.32346536625092953,DNA
0.7306567402286624,0.3099280231120833,nonDRNA
0.5214038819462908,0.2675391668188975,nonDRNA
0.65806966232385,0.22058074056429958,RNA
0.3132145705929274,0.32847544841594783,nonDRNA
0.6261632544536027,0.35461628711061105,nonDRNA
0.4663653283701143,0.09447743646835478,nonDRNA
0.6426482318532305,0.5605183647147164,nonDRNA
0.49029513427279975,0.30563872413868504,nonDRNA
0.798457856952938,0.15784850457597652,RNA
0.6149960116990162,0.3626364926177029,nonDRNA
0.5054506780111672,0.3290373590420564,nonDRNA
0.4501462377027386,0.31844387307082045,nonDRNA
0.6152618984312682,0.3228118988120554,RNA
0.666843924488168,0.32973033260749535,nonDRNA
0.5208721084817868,0.23500730321759047,nonDRNA
0.6128689178409996,0.34088845810837504,nonDRNA
0.6439776655144909,0.6772007045239644,nonDRNA
0.6221749534698218,0.34456901007437296,nonDRNA
0.3078968359478862,0.23808029210049095,nonDRNA
0.5578303642648231,0.36227395148556973,nonDRNA
0.5846849242222812,0.3440269322794962,nonDRNA
0.6647168306301515,0.3968565483088304,nonDRNA
0.48604094655676683,0.3214700843488129,nonDRNA
0.8396703004520074,0.1930390759170215,RNA
0.6527519276788087,0.3009445902266696,nonDRNA
0.40787024727466087,0.2180798222252853,DNA
0.5857484711512895,0.2820279316795405,nonDRNA
0.5894708854028183,0.27213864556305634,nonDRNA
0.5708588141451741,0.3073350777492326,RNA
0.5206062217495345,0.3198496026531727,nonDRNA
0.658335549056102,0.2832071622684635,DNA
0.5567668173358148,0.3884779831894839,nonDRNA
0.6120712576442435,0.3942328712938593,nonDRNA
0.5160861473012496,0.260304994686111,nonDRNA
0.5849508109545333,0.2942788193120926,nonDRNA
0.517947354427014,0.305990542779081,nonDRNA
0.5846849242222812,0.35183160478705766,nonDRNA
0.6006381281574048,0.4466710701933436,nonDRNA
0.6134006913055038,0.27651364890071534,RNA
0.4310023929805903,0.1757309674596138,nonDRNA
0.5844190374900292,0.3439819515526083,nonDRNA
0.5376229726136665,0.25255799020772013,nonDRNA
0.5533102898165381,0.30810121111929606,nonDRNA
0.5461313480457325,0.3415368036052291,nonDRNA
0.5703270406806701,0.33120527558012874,nonDRNA
0.5775059824514757,0.3088495688315621,nonDRNA
0.7077904812549852,0.49008883227547595,nonDRNA
0.6325445360276521,0.3257085501468183,nonDRNA
0.579101302844988,0.3485477934119599,nonDRNA
0.30417442169635733,0.2969473511045577,nonDRNA
0.5937250731188513,0.3679308257715835,nonDRNA
0.7240095719223609,0.3338686182575636,nonDRNA
0.7234777984578569,0.4206148862846585,nonDRNA
0.5354958787556501,0.2985232551113707,nonDRNA
0.5838872640255252,0.4262976809559445,nonDRNA
0.6120712576442435,0.39912348626041566,nonDRNA
0.6742887529912256,0.3677713738388599,nonDRNA
0.5421430470619516,0.37898689867686963,nonDRNA
0.539484179739431,0.2417793586273975,nonDRNA
0.4820526455729859,0.5012129094568616,nonDRNA
0.70194097314544,0.33585196015713514,nonDRNA
0.49641052911459704,0.26804722148415877,nonDRNA
0.24674288752991222,0.22912035297535957,nonDRNA
0.592395639457591,0.3736457207450709,nonDRNA
0.526721616591332,0.3356155951278475,DNA
0.5841531507577772,0.3255655975847004,nonDRNA
0.5671363998936452,0.33487338374600556,nonDRNA
0.5586280244615793,0.3082634339386864,nonDRNA
0.4621111406540813,0.3247719988501324,nonDRNA
0.6017016750864131,0.29861665078528765,nonDRNA
0.5703270406806701,0.3478540977366624,nonDRNA
0.3584153150757776,0.26834937408021253,nonDRNA
0.5721882478064344,0.37078682064198376,nonDRNA
0.6631215102366391,0.3505915994172473,nonDRNA
0.6309492156341399,0.4319676119957964,nonDRNA
0.6341398564211644,0.39932425799097687,DNA
0.6604626429141185,0.44338252312103393,nonDRNA
0.6301515554373835,0.33505805074739536,nonDRNA
0.40680670034565275,0.28416554479343176,nonDRNA
0.4897633608082955,0.2684558600944728,nonDRNA
0.6689710183461844,0.39846013599243063,nonDRNA
0.636266950279181,0.3252506149437176,nonDRNA
0.6567402286625896,0.332366822874143,nonDRNA
0.5788354161127359,0.2858061448055968,nonDRNA
0.6357351768146768,0.1732894888379113,nonDRNA
0.5639457591066206,0.32044799662039153,nonDRNA
0.5644775325711247,0.28962627388995504,nonDRNA
0.47513959053443233,0.3169152756563702,nonDRNA
0.49800584950810955,0.23552465294812433,nonDRNA
0.6009040148896568,0.31643112618607794,nonDRNA
0.5293804839138526,0.29862771753870165,nonDRNA
0.6851901090135601,0.3111640652742978,RNA
0.4528051050252592,0.35371809160269196,nonDRNA
0.5362935389524062,0.431478172650959,nonDRNA
0.5035894708854028,0.3383143043950998,nonDRNA
0.6466365328370113,0.3525594915244957,nonDRNA
0.4413719755384205,0.29344513508374775,nonDRNA
0.5517149694230258,0.6807394962487736,nonDRNA
0.6726934325977133,0.46217115830753963,nonDRNA
0.574581228396703,0.31791512911844855,nonDRNA
0.5227333156075511,0.260051819611046,nonDRNA
0.5418771603296995,0.310624766762714,nonDRNA
0.43259771337410263,0.23358555287232963,nonDRNA
0.6952938048391385,0.36006211219551854,nonDRNA
0.6575378888593459,0.23756776203343183,RNA
0.5844190374900292,0.35845226062872654,nonDRNA
0.6431800053177346,0.4007050328000771,nonDRNA
0.4512097846317469,0.36837081738436156,nonDRNA
0.4990693964371177,0.3227439365190872,nonDRNA
0.7346450412124433,0.3380848581858524,nonDRNA
0.5767083222547194,0.3997624443291084,nonDRNA
0.6157936718957723,0.2850500370072906,nonDRNA
0.4706195160861472,0.266823782657964,nonDRNA
0.5235309758043074,0.2723289634939208,nonDRNA
0.6203137463440573,0.3587669325945377,nonDRNA
0.6809359212975271,0.4571459958017539,nonDRNA
0.5362935389524062,0.2928276219985293,nonDRNA
0.4996011699016219,0.29331246838880126,nonDRNA
0.5187450146237702,0.30783874097895864,nonDRNA
0.5934591863865992,0.3574668829503246,nonDRNA
0.5341664450943898,0.2887045342419961,nonDRNA
0.5820260568997606,0.33397748891368245,nonDRNA
0.5822919436320126,0.4110274085025513,nonDRNA
0.48843392714703526,0.3569401457916294,nonDRNA
0.7184259505450677,0.2582233870693903,RNA
0.6296197819728795,0.31555791064128963,nonDRNA
0.3198617388992289,0.4660005740605443,nonDRNA
0.6703004520074447,0.2862837113208991,RNA
0.6176548790215368,0.3419891214653604,nonDRNA
0.6179207657537888,0.34963959832823843,nonDRNA
0.3783568199946822,0.27699156807432074,nonDRNA
0.6461047593725072,0.3886498117493185,nonDRNA
0.5732517947354426,0.372206051999366,nonDRNA
0.5767083222547194,0.27677146731010344,nonDRNA
0.4804573251794734,0.3868505490872984,nonDRNA
0.6663121510236638,0.28009066206827105,nonDRNA
0.5868120180802977,0.30780229962097955,nonDRNA
0.6628556235043871,0.4498602851769688,nonDRNA
0.47248072321191176,0.37088907475660776,nonDRNA
0.5915979792608348,0.26798041792561483,nonDRNA
0.5671363998936452,0.32656503961209193,nonDRNA
0.5301781441106089,0.27793798540686504,nonDRNA
